X_RD,Y_RD,zoneid,groupid
233350,581950,321,1
233350,582050,321,1
233350,582150,321,1
233350,582250,321,1
233350,582350,321,1
233350,582450,321,1
233350,582550,321,1
233350,582650,321,1
233350,582750,321,1
233350,582850,1221,1
233350,582950,1221,1
233350,583050,1204,1
233350,583150,1204,1
233350,583250,1204,1
233350,583350,1204,1
233350,583450,1204,1
233350,583550,1204,1
233350,583650,1204,1
233350,583750,1204,1
233350,583850,1204,1
233350,583950,1204,1
233350,584050,1204,1
233350,584150,1204,1
233350,584250,1204,1
233350,584350,1204,1
233350,584450,1204,1
233350,584550,1204,1
233350,584650,1204,1
233350,584750,1204,1
233350,584850,1204,1
233350,584950,1204,1
233350,585050,1204,1
233350,585150,1204,1
233350,585250,1204,1
233350,585350,1204,1
233350,585450,1204,1
233350,585550,1204,1
233350,585650,1204,1
233350,585750,1204,1
233350,585850,1204,1
233350,585950,1204,1
233350,586050,1204,1
233350,586150,1204,1
233350,586250,1204,1
233350,586350,1206,1
233350,586450,1206,1
233350,586550,1206,1
233350,586650,1206,1
233350,586750,1206,1
233350,586850,1206,1
233350,586950,1207,1
233350,587050,1207,1
233350,587150,1207,1
233350,587250,1207,1
233350,587350,1207,1
233350,587450,1207,1
233350,587550,1207,1
233350,587650,1207,1
233350,587750,1207,1
233350,587850,1207,1
233350,587950,1207,1
233350,588050,1207,1
233350,588150,1207,1
233350,588250,1207,1
233350,588350,1207,1
233350,588450,1207,1
233350,588550,1207,1
233350,588650,1207,1
233350,588750,1207,1
233350,588850,1207,1
233350,588950,1207,1
233350,589050,1207,1
233350,589150,1207,1
233350,589250,1207,1
233350,589350,1207,1
233350,589450,1207,1
233350,589550,1207,1
233350,589650,1207,1
233350,589750,1207,1
233350,589850,1207,1
233350,589950,1207,1
233350,590050,1207,1
233350,590150,1207,1
233350,590250,1207,1
233350,590350,1207,1
233350,590450,1207,1
233350,590550,1207,1
233350,590650,1008,1
233350,590750,1008,1
233350,590850,1008,1
233350,590950,1008,1
233350,591050,1008,1
233350,591150,1008,1
233350,591250,1008,1
233350,591350,1008,1
233350,591450,1008,1
233350,591550,1008,1
233350,591650,1008,1
233350,591750,1008,1
233350,591850,1008,1
233350,591950,1008,1
233350,592050,1008,1
233350,592150,1008,1
233350,592250,1008,1
233350,592350,1008,1
233350,592450,1008,1
233350,592550,1008,1
233350,592650,1008,1
233350,592750,1008,1
233350,592850,1008,1
233350,592950,1008,1
233350,593050,1008,1
233350,593150,1008,1
233350,593250,1008,1
233350,593350,1109,1
233350,593450,1008,1
233350,593550,1008,1
233350,593650,1008,1
233350,593750,1008,1
233350,593850,1008,1
233350,593950,1008,1
233350,594050,1008,1
233350,594150,1008,1
233350,594250,1008,1
233350,594350,1008,1
233350,594450,1008,1
233350,594550,1008,1
233350,594650,1008,1
233350,594750,2012,1
233350,594850,2012,1
233350,594950,2012,1
233350,595050,2012,1
233350,595150,2012,1
233350,595250,2012,1
233350,595350,2012,1
233350,595450,2012,1
233350,595550,2012,1
233350,595650,2012,1
233350,595750,2012,1
233350,595850,2012,1
233350,595950,2012,1
233350,596050,2012,1
233350,596150,2012,1
233350,596250,2012,1
233350,596350,2012,1
233350,596450,2012,1
233350,596550,2012,1
233350,596650,2012,1
233350,596750,2012,1
233350,596850,2012,1
233350,596950,2012,1
233350,597050,2012,1
233350,597150,2012,1
233350,597250,2012,1
233350,597350,2012,1
233350,597450,2012,1
233350,597550,2105,1
233350,597650,2105,1
233350,597750,2105,1
233350,597850,2105,1
233350,597950,2105,1
233350,598050,2105,1
233350,598150,2105,1
233350,598250,2105,1
233350,598350,2105,1
233350,598450,2105,1
233350,598550,2105,1
233350,598650,2105,1
233350,598750,2105,1
233350,598850,2105,1
233350,598950,2105,1
233350,599050,2105,1
233350,599150,2105,1
233350,599250,2105,1
233350,599350,2105,1
233350,599450,2105,1
233350,599550,2105,1
233350,599650,2106,1
233350,599750,2106,1
233350,599850,2106,1
233350,599950,2106,1
233350,600050,2106,1
233350,600150,2106,1
233350,600250,2106,1
233350,600350,2106,1
233350,600450,2106,1
233350,600550,2106,1
233350,600650,2106,1
233350,600750,2106,1
233350,600850,2106,1
233350,600950,2106,1
233350,601050,2106,1
233350,601150,2106,1
233350,601250,2013,1
233350,601350,2013,1
233350,601450,2013,1
233350,601550,2013,1
233350,601650,2013,1
233350,601750,2013,1
233350,601850,2013,1
233350,601950,2013,1
233350,602050,2013,1
233350,602150,2013,1
233350,602250,2013,1
233350,602350,2013,1
233350,602450,1009,1
233350,602550,1009,1
233350,602650,1009,1
233350,602750,1009,1
233350,602850,1009,1
233350,602950,1009,1
233350,603050,1009,1
233350,603150,1009,1
233350,603250,1009,1
233350,603350,1009,1
233350,603450,1009,1
233350,603550,1009,1
233350,603650,1209,1
233350,603750,1209,1
233350,603850,1209,1
233350,603950,1209,1
233350,604050,1209,1
233350,604150,1209,1
233350,604250,1209,1
233350,604350,1209,1
233350,604450,1209,1
233350,604550,1209,1
233350,604650,1209,1
233350,604750,1209,1
233350,604850,1209,1
233350,604950,1209,1
233350,605050,1209,1
233350,605150,1209,1
233350,605250,1209,1
233350,605350,1209,1
233350,605450,1209,1
233450,576350,2822,1
233450,576450,2822,1
233450,576550,2822,1
233450,576650,2822,1
233450,576750,2822,1
233450,576850,2822,1
233450,576950,2822,1
233450,577050,2822,1
233450,577150,2822,1
233450,577250,2822,1
233450,577350,2822,1
233450,577450,2822,1
233450,577550,2822,1
233450,577650,2822,1
233450,577750,2822,1
233450,577850,2822,1
233450,577950,2822,1
233450,578050,2822,1
233450,578150,2822,1
233450,578250,2822,1
233450,578350,2822,1
233450,578450,2822,1
233450,578550,2822,1
233450,578650,2004,1
233450,578750,2004,1
233450,578850,2004,1
233450,578950,2004,1
233450,579050,2004,1
233450,579150,2004,1
233450,579250,1221,1
233450,579350,1221,1
233450,579450,1221,1
233450,579550,1221,1
233450,579650,1221,1
233450,579750,1221,1
233450,579850,1221,1
233450,579950,1221,1
233450,580050,1221,1
233450,580150,1221,1
233450,580250,1221,1
233450,580350,1221,1
233450,580450,322,1
233450,580550,322,1
233450,580650,322,1
233450,580750,322,1
233450,580850,322,1
233450,580950,322,1
233450,581050,322,1
233450,581150,322,1
233450,581250,322,1
233450,581350,322,1
233450,581450,322,1
233450,581550,322,1
233450,581650,322,1
233450,581750,322,1
233450,581850,322,1
233450,581950,321,1
233450,582050,321,1
233450,582150,321,1
233450,582250,321,1
233450,582350,321,1
233450,582450,321,1
233450,582550,321,1
233450,582650,321,1
233450,582750,321,1
233450,582850,1221,1
233450,582950,1204,1
233450,583050,1204,1
233450,583150,1204,1
233450,583250,1204,1
233450,583350,1204,1
233450,583450,1204,1
233450,583550,1204,1
233450,583650,1204,1
233450,583750,1204,1
233450,583850,1204,1
233450,583950,1204,1
233450,584050,1204,1
233450,584150,1204,1
233450,584250,1204,1
233450,584350,1204,1
233450,584450,1204,1
233450,584550,1204,1
233450,584650,1204,1
233450,584750,1204,1
233450,584850,1204,1
233450,584950,1204,1
233450,585050,1204,1
233450,585150,1204,1
233450,585250,1204,1
233450,585350,1204,1
233450,585450,1204,1
233450,585550,1204,1
233450,585650,1204,1
233450,585750,1204,1
233450,585850,1204,1
233450,585950,1204,1
233450,586050,1204,1
233450,586150,1204,1
233450,586250,1204,1
233450,586350,1204,1
233450,586450,1206,1
233450,586550,1206,1
233450,586650,1206,1
233450,586750,1206,1
233450,586850,1207,1
233450,586950,1207,1
233450,587050,1207,1
233450,587150,1207,1
233450,587250,1207,1
233450,587350,1207,1
233450,587450,1207,1
233450,587550,1207,1
233450,587650,1207,1
233450,587750,1207,1
233450,587850,1207,1
233450,587950,1207,1
233450,588050,1207,1
233450,588150,1207,1
233450,588250,1207,1
233450,588350,1207,1
233450,588450,1207,1
233450,588550,1207,1
233450,588650,1207,1
233450,588750,1207,1
233450,588850,1207,1
233450,588950,1207,1
233450,589050,1207,1
233450,589150,1207,1
233450,589250,1207,1
233450,589350,1207,1
233450,589450,1207,1
233450,589550,1207,1
233450,589650,1207,1
233450,589750,1207,1
233450,589850,1207,1
233450,589950,1207,1
233450,590050,1207,1
233450,590150,1207,1
233450,590250,1207,1
233450,590350,1207,1
233450,590450,1207,1
233450,590550,1207,1
233450,590650,1008,1
233450,590750,1008,1
233450,590850,1008,1
233450,590950,1008,1
233450,591050,1008,1
233450,591150,1008,1
233450,591250,1008,1
233450,591350,1008,1
233450,591450,1008,1
233450,591550,1008,1
233450,591650,1008,1
233450,591750,1008,1
233450,591850,1008,1
233450,591950,1008,1
233450,592050,1008,1
233450,592150,1008,1
233450,592250,1008,1
233450,592350,1008,1
233450,592450,1008,1
233450,592550,1008,1
233450,592650,1008,1
233450,592750,1008,1
233450,592850,1008,1
233450,592950,1008,1
233450,593050,1008,1
233450,593150,1109,1
233450,593250,1109,1
233450,593350,1109,1
233450,593450,1109,1
233450,593550,1008,1
233450,593650,1008,1
233450,593750,1008,1
233450,593850,1008,1
233450,593950,1008,1
233450,594050,1008,1
233450,594150,1008,1
233450,594250,1008,1
233450,594350,1008,1
233450,594450,1008,1
233450,594550,1008,1
233450,594650,1008,1
233450,594750,2012,1
233450,594850,2012,1
233450,594950,2012,1
233450,595050,2012,1
233450,595150,2012,1
233450,595250,2012,1
233450,595350,2012,1
233450,595450,2012,1
233450,595550,2012,1
233450,595650,2012,1
233450,595750,2012,1
233450,595850,2012,1
233450,595950,2012,1
233450,596050,2012,1
233450,596150,2012,1
233450,596250,2012,1
233450,596350,2012,1
233450,596450,2012,1
233450,596550,2012,1
233450,596650,2012,1
233450,596750,2012,1
233450,596850,2012,1
233450,596950,2012,1
233450,597050,2012,1
233450,597150,2012,1
233450,597250,2105,1
233450,597350,2105,1
233450,597450,2105,1
233450,597550,2105,1
233450,597650,2105,1
233450,597750,2105,1
233450,597850,2105,1
233450,597950,2105,1
233450,598050,2105,1
233450,598150,2105,1
233450,598250,2105,1
233450,598350,2105,1
233450,598450,2105,1
233450,598550,2105,1
233450,598650,2105,1
233450,598750,2105,1
233450,598850,2105,1
233450,598950,2105,1
233450,599050,2105,1
233450,599150,2105,1
233450,599250,2105,1
233450,599350,2105,1
233450,599450,2105,1
233450,599550,2105,1
233450,599650,2106,1
233450,599750,2106,1
233450,599850,2106,1
233450,599950,2106,1
233450,600050,2106,1
233450,600150,2106,1
233450,600250,2106,1
233450,600350,2106,1
233450,600450,2106,1
233450,600550,2106,1
233450,600650,2106,1
233450,600750,2106,1
233450,600850,2106,1
233450,600950,2106,1
233450,601050,2106,1
233450,601150,2106,1
233450,601250,2013,1
233450,601350,2013,1
233450,601450,2013,1
233450,601550,2013,1
233450,601650,2013,1
233450,601750,2013,1
233450,601850,2013,1
233450,601950,2013,1
233450,602050,2013,1
233450,602150,2013,1
233450,602250,2013,1
233450,602350,2013,1
233450,602450,1009,1
233450,602550,1009,1
233450,602650,1009,1
233450,602750,1009,1
233450,602850,1009,1
233450,602950,1009,1
233450,603050,1009,1
233450,603150,1009,1
233450,603250,1009,1
233450,603350,1009,1
233450,603450,1009,1
233450,603550,1009,1
233450,603650,1209,1
233450,603750,1209,1
233450,603850,1209,1
233450,603950,1209,1
233450,604050,1209,1
233450,604150,1209,1
233450,604250,1209,1
233450,604350,1209,1
233450,604450,1209,1
233450,604550,1209,1
233450,604650,1209,1
233450,604750,1209,1
233450,604850,1209,1
233450,604950,1209,1
233450,605050,1209,1
233450,605150,1209,1
233450,605250,1209,1
233450,605350,1209,1
233450,605450,1209,1
233550,576050,2822,1
233550,576150,2822,1
233550,576250,2822,1
233550,576350,2822,1
233550,576450,2822,1
233550,576550,2822,1
233550,576650,2822,1
233550,576750,2822,1
233550,576850,2822,1
233550,576950,2822,1
233550,577050,2822,1
233550,577150,2822,1
233550,577250,2822,1
233550,577350,2822,1
233550,577450,2822,1
233550,577550,2822,1
233550,577650,2822,1
233550,577750,2822,1
233550,577850,2822,1
233550,577950,2004,1
233550,578050,2004,1
233550,578150,2004,1
233550,578250,2004,1
233550,578350,2004,1
233550,578450,2004,1
233550,578550,2004,1
233550,578650,2004,1
233550,578750,2004,1
233550,578850,2004,1
233550,578950,2004,1
233550,579050,2004,1
233550,579150,2004,1
233550,579250,1221,1
233550,579350,1221,1
233550,579450,1221,1
233550,579550,1221,1
233550,579650,322,1
233550,579750,322,1
233550,579850,322,1
233550,579950,322,1
233550,580050,322,1
233550,580150,322,1
233550,580250,322,1
233550,580350,322,1
233550,580450,322,1
233550,580550,322,1
233550,580650,322,1
233550,580750,322,1
233550,580850,322,1
233550,580950,322,1
233550,581050,322,1
233550,581150,322,1
233550,581250,322,1
233550,581350,322,1
233550,581450,322,1
233550,581550,322,1
233550,581650,322,1
233550,581750,322,1
233550,581850,322,1
233550,581950,321,1
233550,582050,321,1
233550,582150,321,1
233550,582250,321,1
233550,582350,321,1
233550,582450,321,1
233550,582550,321,1
233550,582650,321,1
233550,582750,1221,1
233550,582850,1204,1
233550,582950,1204,1
233550,583050,1204,1
233550,583150,1204,1
233550,583250,1204,1
233550,583350,1204,1
233550,583450,1204,1
233550,583550,1204,1
233550,583650,1204,1
233550,583750,1204,1
233550,583850,1204,1
233550,583950,1204,1
233550,584050,1204,1
233550,584150,1204,1
233550,584250,1204,1
233550,584350,1204,1
233550,584450,1204,1
233550,584550,1204,1
233550,584650,1204,1
233550,584750,1204,1
233550,584850,1204,1
233550,584950,1204,1
233550,585050,1204,1
233550,585150,1204,1
233550,585250,1204,1
233550,585350,1204,1
233550,585450,1204,1
233550,585550,1204,1
233550,585650,1204,1
233550,585750,1204,1
233550,585850,1204,1
233550,585950,1204,1
233550,586050,1204,1
233550,586150,1204,1
233550,586250,1204,1
233550,586350,1204,1
233550,586450,1204,1
233550,586550,1206,1
233550,586650,1206,1
233550,586750,1207,1
233550,586850,1207,1
233550,586950,1207,1
233550,587050,1207,1
233550,587150,1207,1
233550,587250,1207,1
233550,587350,1207,1
233550,587450,1207,1
233550,587550,1207,1
233550,587650,1207,1
233550,587750,1207,1
233550,587850,1207,1
233550,587950,1207,1
233550,588050,1207,1
233550,588150,1207,1
233550,588250,1207,1
233550,588350,1207,1
233550,588450,1207,1
233550,588550,1207,1
233550,588650,1207,1
233550,588750,1207,1
233550,588850,1207,1
233550,588950,1207,1
233550,589050,1207,1
233550,589150,1207,1
233550,589250,1207,1
233550,589350,1207,1
233550,589450,1207,1
233550,589550,1207,1
233550,589650,1207,1
233550,589750,1207,1
233550,589850,1207,1
233550,589950,1207,1
233550,590050,1207,1
233550,590150,1207,1
233550,590250,1207,1
233550,590350,1207,1
233550,590450,1207,1
233550,590550,1207,1
233550,590650,1008,1
233550,590750,1008,1
233550,590850,1008,1
233550,590950,1008,1
233550,591050,1008,1
233550,591150,1008,1
233550,591250,1008,1
233550,591350,1008,1
233550,591450,1008,1
233550,591550,1008,1
233550,591650,1008,1
233550,591750,1008,1
233550,591850,1008,1
233550,591950,1008,1
233550,592050,1008,1
233550,592150,1008,1
233550,592250,1008,1
233550,592350,1008,1
233550,592450,1008,1
233550,592550,1008,1
233550,592650,1008,1
233550,592750,1008,1
233550,592850,1008,1
233550,592950,1008,1
233550,593050,1109,1
233550,593150,1109,1
233550,593250,1109,1
233550,593350,1109,1
233550,593450,1109,1
233550,593550,1008,1
233550,593650,1008,1
233550,593750,1008,1
233550,593850,1008,1
233550,593950,1008,1
233550,594050,1008,1
233550,594150,1008,1
233550,594250,1008,1
233550,594350,1008,1
233550,594450,1008,1
233550,594550,1008,1
233550,594650,1008,1
233550,594750,2012,1
233550,594850,2012,1
233550,594950,2012,1
233550,595050,2012,1
233550,595150,2012,1
233550,595250,2012,1
233550,595350,2012,1
233550,595450,2012,1
233550,595550,2012,1
233550,595650,2012,1
233550,595750,2012,1
233550,595850,2012,1
233550,595950,2012,1
233550,596050,2012,1
233550,596150,2012,1
233550,596250,2012,1
233550,596350,2012,1
233550,596450,2012,1
233550,596550,2012,1
233550,596650,2012,1
233550,596750,2012,1
233550,596850,2012,1
233550,596950,2012,1
233550,597050,2012,1
233550,597150,2012,1
233550,597250,2105,1
233550,597350,2105,1
233550,597450,2105,1
233550,597550,2105,1
233550,597650,2105,1
233550,597750,2105,1
233550,597850,2105,1
233550,597950,2105,1
233550,598050,2105,1
233550,598150,2105,1
233550,598250,2105,1
233550,598350,2105,1
233550,598450,2105,1
233550,598550,2105,1
233550,598650,2105,1
233550,598750,2105,1
233550,598850,2105,1
233550,598950,2105,1
233550,599050,2105,1
233550,599150,2105,1
233550,599250,2105,1
233550,599350,2105,1
233550,599450,2105,1
233550,599550,2105,1
233550,599650,2106,1
233550,599750,2106,1
233550,599850,2106,1
233550,599950,2106,1
233550,600050,2106,1
233550,600150,2106,1
233550,600250,2106,1
233550,600350,2106,1
233550,600450,2106,1
233550,600550,2106,1
233550,600650,2106,1
233550,600750,2106,1
233550,600850,2106,1
233550,600950,2106,1
233550,601050,2106,1
233550,601150,2013,1
233550,601250,2013,1
233550,601350,2013,1
233550,601450,2013,1
233550,601550,2013,1
233550,601650,2013,1
233550,601750,2013,1
233550,601850,2013,1
233550,601950,2013,1
233550,602050,2013,1
233550,602150,2013,1
233550,602250,2013,1
233550,602350,1009,1
233550,602450,1009,1
233550,602550,1009,1
233550,602650,1009,1
233550,602750,1009,1
233550,602850,1009,1
233550,602950,1009,1
233550,603050,1009,1
233550,603150,1009,1
233550,603250,1009,1
233550,603350,1009,1
233550,603450,1009,1
233550,603550,1009,1
233550,603650,1209,1
233550,603750,1209,1
233550,603850,1209,1
233550,603950,1209,1
233550,604050,1209,1
233550,604150,1209,1
233550,604250,1209,1
233550,604350,1209,1
233550,604450,1209,1
233550,604550,1209,1
233550,604650,1209,1
233550,604750,1209,1
233550,604850,1209,1
233550,604950,1209,1
233550,605050,1209,1
233550,605150,1209,1
233550,605250,1209,1
233550,605350,1209,1
233550,605450,1209,1
233650,575750,2822,1
233650,575850,2822,1
233650,575950,2822,1
233650,576050,2822,1
233650,576150,2822,1
233650,576250,2822,1
233650,576350,2822,1
233650,576450,2822,1
233650,576550,2822,1
233650,576650,2822,1
233650,576750,2822,1
233650,576850,2822,1
233650,576950,2822,1
233650,577050,2822,1
233650,577150,2822,1
233650,577250,2822,1
233650,577350,2822,1
233650,577450,2822,1
233650,577550,2822,1
233650,577650,2822,1
233650,577750,2004,1
233650,577850,2004,1
233650,577950,2004,1
233650,578050,2004,1
233650,578150,2004,1
233650,578250,2004,1
233650,578350,2004,1
233650,578450,2004,1
233650,578550,2004,1
233650,578650,2004,1
233650,578750,2004,1
233650,578850,2004,1
233650,578950,2004,1
233650,579050,2004,1
233650,579150,1221,1
233650,579250,322,1
233650,579350,322,1
233650,579450,322,1
233650,579550,322,1
233650,579650,322,1
233650,579750,322,1
233650,579850,322,1
233650,579950,322,1
233650,580050,322,1
233650,580150,322,1
233650,580250,322,1
233650,580350,322,1
233650,580450,322,1
233650,580550,322,1
233650,580650,322,1
233650,580750,322,1
233650,580850,322,1
233650,580950,322,1
233650,581050,322,1
233650,581150,322,1
233650,581250,322,1
233650,581350,322,1
233650,581450,322,1
233650,581550,322,1
233650,581650,322,1
233650,581750,322,1
233650,581850,322,1
233650,581950,321,1
233650,582050,321,1
233650,582150,321,1
233650,582250,321,1
233650,582350,321,1
233650,582450,321,1
233650,582550,321,1
233650,582650,1221,1
233650,582750,1204,1
233650,582850,1204,1
233650,582950,1204,1
233650,583050,1204,1
233650,583150,1204,1
233650,583250,1204,1
233650,583350,1204,1
233650,583450,1204,1
233650,583550,1204,1
233650,583650,1204,1
233650,583750,1204,1
233650,583850,1204,1
233650,583950,1204,1
233650,584050,1204,1
233650,584150,1204,1
233650,584250,1204,1
233650,584350,1204,1
233650,584450,1204,1
233650,584550,1204,1
233650,584650,1204,1
233650,584750,1204,1
233650,584850,1204,1
233650,584950,1204,1
233650,585050,1204,1
233650,585150,1204,1
233650,585250,1204,1
233650,585350,1204,1
233650,585450,1204,1
233650,585550,1204,1
233650,585650,1204,1
233650,585750,1204,1
233650,585850,1204,1
233650,585950,1204,1
233650,586050,1201,1
233650,586150,1201,1
233650,586250,1201,1
233650,586350,1201,1
233650,586450,1201,1
233650,586550,1201,1
233650,586650,1207,1
233650,586750,1207,1
233650,586850,1207,1
233650,586950,1207,1
233650,587050,1207,1
233650,587150,1207,1
233650,587250,1207,1
233650,587350,1207,1
233650,587450,1207,1
233650,587550,1207,1
233650,587650,1207,1
233650,587750,1207,1
233650,587850,1207,1
233650,587950,1207,1
233650,588050,1207,1
233650,588150,1207,1
233650,588250,1207,1
233650,588350,1207,1
233650,588450,1207,1
233650,588550,1207,1
233650,588650,1207,1
233650,588750,1207,1
233650,588850,1207,1
233650,588950,1207,1
233650,589050,1207,1
233650,589150,1207,1
233650,589250,1207,1
233650,589350,1207,1
233650,589450,1207,1
233650,589550,1207,1
233650,589650,1207,1
233650,589750,1207,1
233650,589850,1207,1
233650,589950,1207,1
233650,590050,1207,1
233650,590150,1207,1
233650,590250,1207,1
233650,590350,1207,1
233650,590450,1207,1
233650,590550,1207,1
233650,590650,1008,1
233650,590750,1008,1
233650,590850,1008,1
233650,590950,1008,1
233650,591050,1008,1
233650,591150,1008,1
233650,591250,1008,1
233650,591350,1008,1
233650,591450,1008,1
233650,591550,1008,1
233650,591650,1008,1
233650,591750,1008,1
233650,591850,1008,1
233650,591950,1008,1
233650,592050,1008,1
233650,592150,1008,1
233650,592250,1008,1
233650,592350,1008,1
233650,592450,1008,1
233650,592550,1008,1
233650,592650,1008,1
233650,592750,1008,1
233650,592850,1109,1
233650,592950,1109,1
233650,593050,1109,1
233650,593150,1109,1
233650,593250,1109,1
233650,593350,1109,1
233650,593450,1109,1
233650,593550,1109,1
233650,593650,1008,1
233650,593750,1008,1
233650,593850,1008,1
233650,593950,1008,1
233650,594050,1008,1
233650,594150,1008,1
233650,594250,1008,1
233650,594350,1008,1
233650,594450,1008,1
233650,594550,1008,1
233650,594650,2012,1
233650,594750,2012,1
233650,594850,2012,1
233650,594950,2012,1
233650,595050,2012,1
233650,595150,2012,1
233650,595250,2012,1
233650,595350,2012,1
233650,595450,2012,1
233650,595550,2012,1
233650,595650,2012,1
233650,595750,2012,1
233650,595850,2012,1
233650,595950,2012,1
233650,596050,2012,1
233650,596150,2012,1
233650,596250,2012,1
233650,596350,2012,1
233650,596450,2012,1
233650,596550,2012,1
233650,596650,2012,1
233650,596750,2012,1
233650,596850,2012,1
233650,596950,2012,1
233650,597050,2012,1
233650,597150,2105,1
233650,597250,2105,1
233650,597350,2105,1
233650,597450,2105,1
233650,597550,2105,1
233650,597650,2105,1
233650,597750,2012,1
233650,597850,2012,1
233650,597950,2012,1
233650,598050,2105,1
233650,598150,2105,1
233650,598250,2105,1
233650,598350,2105,1
233650,598450,2105,1
233650,598550,2105,1
233650,598650,2105,1
233650,598750,2105,1
233650,598850,2105,1
233650,598950,2105,1
233650,599050,2105,1
233650,599150,2105,1
233650,599250,2105,1
233650,599350,2105,1
233650,599450,2105,1
233650,599550,2105,1
233650,599650,2106,1
233650,599750,2106,1
233650,599850,2106,1
233650,599950,2106,1
233650,600050,2106,1
233650,600150,2106,1
233650,600250,2106,1
233650,600350,2106,1
233650,600450,2106,1
233650,600550,2106,1
233650,600650,2106,1
233650,600750,2106,1
233650,600850,2106,1
233650,600950,2106,1
233650,601050,2106,1
233650,601150,2013,1
233650,601250,2013,1
233650,601350,2013,1
233650,601450,2013,1
233650,601550,2013,1
233650,601650,2013,1
233650,601750,2013,1
233650,601850,2013,1
233650,601950,2013,1
233650,602050,2013,1
233650,602150,2013,1
233650,602250,2013,1
233650,602350,1009,1
233650,602450,1009,1
233650,602550,1009,1
233650,602650,1009,1
233650,602750,1009,1
233650,602850,1009,1
233650,602950,1009,1
233650,603050,1009,1
233650,603150,1009,1
233650,603250,1009,1
233650,603350,1009,1
233650,603450,1009,1
233650,603550,1009,1
233650,603650,1209,1
233650,603750,1209,1
233650,603850,1209,1
233650,603950,1209,1
233650,604050,1209,1
233650,604150,1209,1
233650,604250,1209,1
233650,604350,1209,1
233650,604450,1209,1
233650,604550,1209,1
233650,604650,1209,1
233650,604750,1209,1
233650,604850,1209,1
233650,604950,1209,1
233650,605050,1209,1
233650,605150,1209,1
233650,605250,1209,1
233650,605350,1209,1
233650,605450,1209,1
233650,605550,1209,1
233750,575550,2825,1
233750,575650,2822,1
233750,575750,2822,1
233750,575850,2822,1
233750,575950,2822,1
233750,576050,2822,1
233750,576150,2822,1
233750,576250,2822,1
233750,576350,2822,1
233750,576450,2822,1
233750,576550,2822,1
233750,576650,2822,1
233750,576750,2822,1
233750,576850,2822,1
233750,576950,2822,1
233750,577050,2822,1
233750,577150,2822,1
233750,577250,2822,1
233750,577350,2822,1
233750,577450,2822,1
233750,577550,2822,1
233750,577650,2822,1
233750,577750,2004,1
233750,577850,2004,1
233750,577950,2004,1
233750,578050,2004,1
233750,578150,2004,1
233750,578250,2004,1
233750,578350,2004,1
233750,578450,2004,1
233750,578550,2004,1
233750,578650,2004,1
233750,578750,2004,1
233750,578850,2004,1
233750,578950,2004,1
233750,579050,2004,1
233750,579150,322,1
233750,579250,322,1
233750,579350,322,1
233750,579450,322,1
233750,579550,322,1
233750,579650,322,1
233750,579750,322,1
233750,579850,322,1
233750,579950,322,1
233750,580050,322,1
233750,580150,322,1
233750,580250,322,1
233750,580350,322,1
233750,580450,322,1
233750,580550,322,1
233750,580650,322,1
233750,580750,322,1
233750,580850,322,1
233750,580950,322,1
233750,581050,322,1
233750,581150,322,1
233750,581250,322,1
233750,581350,322,1
233750,581450,322,1
233750,581550,322,1
233750,581650,322,1
233750,581750,322,1
233750,581850,322,1
233750,581950,321,1
233750,582050,321,1
233750,582150,321,1
233750,582250,321,1
233750,582350,321,1
233750,582450,321,1
233750,582550,1221,1
233750,582650,1221,1
233750,582750,1204,1
233750,582850,1204,1
233750,582950,1204,1
233750,583050,1204,1
233750,583150,1204,1
233750,583250,1204,1
233750,583350,1204,1
233750,583450,1204,1
233750,583550,1204,1
233750,583650,1204,1
233750,583750,1204,1
233750,583850,1204,1
233750,583950,1204,1
233750,584050,1204,1
233750,584150,1204,1
233750,584250,1204,1
233750,584350,1204,1
233750,584450,1204,1
233750,584550,1204,1
233750,584650,1204,1
233750,584750,1204,1
233750,584850,1204,1
233750,584950,1204,1
233750,585050,1204,1
233750,585150,1204,1
233750,585250,1204,1
233750,585350,1204,1
233750,585450,1204,1
233750,585550,1204,1
233750,585650,1204,1
233750,585750,1204,1
233750,585850,1204,1
233750,585950,1201,1
233750,586050,1201,1
233750,586150,1201,1
233750,586250,1201,1
233750,586350,1201,1
233750,586450,1201,1
233750,586550,1201,1
233750,586650,1201,1
233750,586750,1201,1
233750,586850,1207,1
233750,586950,1207,1
233750,587050,1207,1
233750,587150,1207,1
233750,587250,1207,1
233750,587350,1207,1
233750,587450,1207,1
233750,587550,1207,1
233750,587650,1207,1
233750,587750,1207,1
233750,587850,1207,1
233750,587950,1207,1
233750,588050,1207,1
233750,588150,1207,1
233750,588250,1207,1
233750,588350,1207,1
233750,588450,1207,1
233750,588550,1207,1
233750,588650,1207,1
233750,588750,1207,1
233750,588850,1207,1
233750,588950,1207,1
233750,589050,1207,1
233750,589150,1207,1
233750,589250,1207,1
233750,589350,1207,1
233750,589450,1207,1
233750,589550,1207,1
233750,589650,1207,1
233750,589750,1207,1
233750,589850,1207,1
233750,589950,1207,1
233750,590050,1207,1
233750,590150,1207,1
233750,590250,1207,1
233750,590350,1207,1
233750,590450,1207,1
233750,590550,1207,1
233750,590650,1008,1
233750,590750,1008,1
233750,590850,1008,1
233750,590950,1008,1
233750,591050,1008,1
233750,591150,1008,1
233750,591250,1008,1
233750,591350,1008,1
233750,591450,1008,1
