Zone,T,a0,a1,b0,b1,M1,M2,d,f2,f3,phiS2S_1,phi_S2S_2,Sa_low,Sa_high,Afmin,Afmax
1011,0.01,0.027463584,0.19522906,1.0537751,-0.22905685,4.03,4.5,0,-0.48397563,0.035,0.26369307,0.32380472,0.001498438,0.014984381,0.25,2.2859435
1011,0.025,-0.047376816,0.21440115,1.1599421,-0.25113346,4.5321433,4.5,0,-0.47416143,0.02,0.27682419,0.35552464,0.001332635,0.013326352,0.25,2.2942831
1011,0.05,-0.28197548,0.19946545,0.51262626,-0.059531665,5.0320769,4.5,0,-0.44156365,0.02,0.41938525,0.39729746,0.000945838,0.009458383,0.25,1.7068779
1011,0.075,-0.22433361,0.15467629,0.053703536,0.051296697,5.5936547,4.5,0,-0.46362246,0.035,0.38446502,0.44032509,0.001763416,0.017634161,0.25,1.5051946
1011,0.1,0.2469922,0.041093494,0.041118565,0.038227843,6.0819207,4.5,0,-0.57488827,0.05,0.36005709,0.48095691,0.005771484,0.057714844,0.25,1.5146642
1011,0.125,0.24266327,0.046880082,-0.018705961,0.03053211,6.3741745,4.5,0,-0.70733721,0.1,0.36089754,0.49220469,0.011780198,0.11780198,0.25,1.5443
1011,0.15,0.57648313,-0.011537872,0.022529989,0.014032647,6.3924405,4.5,0,-0.77835643,0.1,0.35143898,0.4918,0.017668795,0.17668795,0.25,1.6975826
1011,0.175,0.77397946,-0.047723378,0.060530297,0.001992223,6.1735938,4.5,0,-0.80679235,0.1,0.35001321,0.49056758,0.024193101,0.24193101,0.25,1.7834486
1011,0.2,0.89155187,-0.068825011,0.097198564,-0.007335513,5.8101562,4.5,0,-0.81719413,0.1,0.36252968,0.4895,0.03085885,0.3085885,0.25,1.8399215
1011,0.25,0.88502884,-0.05370489,0.11025031,-0.012613515,5.3814062,4.5,0,-0.75392265,0.1,0.36277056,0.4712,0.03588812,0.3588812,0.25,1.9447153
1011,0.3,0.72286026,0,0,0,4.5,4.5,0,-0.65492181,0.1,0.35856078,0.4596,0.038374068,0.38374068,0.25,2.060279
1011,0.4,0.91472198,0,0,0,4.5,4.5,0,-0.6099357,0.1,0.32759539,0.4449,0.036789193,0.36789193,0.25,2.4960528
1011,0.5,1.0407926,0,0,0,4.5,4.5,0,-0.57199356,0.1,0.3,0.4426,0.031420409,0.31420409,0.25,2.8314394
1011,0.6,1.0879423,0,0,0,4.5,4.5,0,-0.48758962,0.1,0.3,0.44291476,0.027863097,0.27863097,0.25,2.9681472
1011,0.7,1.0824686,0,0,0,4.5,4.5,0,-0.3728465,0.1,0.3,0.44318089,0.02739425,0.2739425,0.25,2.9519498
1011,0.85,1.1329973,0,0,0,4.5,4.5,0,-0.226816,0.1,0.27225873,0.44752022,0.023499381,0.23499381,0.25,3.1049457
1011,1,0.98735507,0,0,0,4.5,4.5,0,-0.035078391,0.05,0.25511345,0.453,0.015943678,0.15943678,0.25,2.6841252
1011,1.5,0.66114124,0,0,0,4.5,4.5,0,0.14545134,0.05,0.1911044,0.33482462,0.009236815,0.092368151,0.25,2.595515
1011,2,0.8867195,0,0,0,4.5,4.5,0,0.24344692,0.05,0.15,0.23851474,0.00530524,0.053052399,0.25,3.6504301
1011,2.5,0.74027655,0,0,0,4.5,4.5,0,0.21046032,0.05,0.15,0.2305579,0.003292115,0.032921148,0.25,2.812489
1011,3,0.61012199,0,0,0,4.5,4.5,0,0.085607692,0.05,0.15,0.21069471,0.002011328,0.020113282,0.25,2.053119
1011,4,0.65040084,0,0,0,4.5,4.5,0,0.066646245,0.05,0.15,0.15,0.001259197,0.012591967,0.25,2.0581557
1011,5,0.79461141,0,0,0,4.5,4.5,0,0.16360721,0.05,0.15,0.15,0.000875972,0.008759719,0.25,2.5637985
1011,-10,0.90490298,0.026583064,0.90000667,-0.18753644,3.9591509,-99,0.006917082,-0.054600714,0.05,0.3,0.3,0.05,0.5,0.25,2.7557517
1012,0.01,-0.07963414,0.220968,1.0023275,-0.20779403,4.03,4.5,0,-0.49444736,0.035,0.2731826,0.36029172,0.001498438,0.014984381,0.25,2.2820287
1012,0.025,-0.12185658,0.23369312,1.0653099,-0.21735045,4.6488008,4.5,0,-0.48063267,0.02,0.28658372,0.39400356,0.001332635,0.013326352,0.25,2.3046484
1012,0.05,-0.41657752,0.24235339,0.31304283,0.004083172,5.5752832,4.5,0,-0.43955793,0.02,0.42629855,0.4265054,0.000945838,0.009458383,0.25,1.7783076
1012,0.075,-0.47238741,0.23400674,-0.088768222,0.093874429,6.8812109,4.5,0,-0.4655456,0.035,0.37056943,0.47344897,0.001763416,0.017634161,0.25,1.6252708
1012,0.1,0.13171488,0.077235353,-0.043776108,0.059858935,7.9923145,4.5,0,-0.59798562,0.05,0.35139079,0.4927,0.005771484,0.057714844,0.25,1.5650092
1012,0.125,0.15881102,0.066296033,-0.044058706,0.037164059,8.4444258,4.5,0,-0.75459878,0.1,0.35918562,0.49220469,0.011780198,0.11780198,0.25,1.537583
1012,0.15,0.50935007,0.0000313,-0.011021977,0.025181903,8.3042793,4.5,0,-0.83296876,0.1,0.36415037,0.4918,0.017668795,0.17668795,0.25,1.6643549
1012,0.175,0.64725663,-0.024051856,0.001753339,0.019601341,7.8228125,4.5,0,-0.84265719,0.1,0.386604,0.49056758,0.024193101,0.24193101,0.25,1.7310773
1012,0.2,0.70865577,-0.036649238,0.017963917,0.014185524,7.0710938,4.5,0,-0.82722863,0.1,0.40182505,0.4895,0.03085885,0.3085885,0.25,1.7481623
1012,0.25,0.70185098,-0.030921124,0.043229033,0.007541947,6.1165625,4.5,0,-0.76062994,0.1,0.39878287,0.4712,0.03588812,0.3588812,0.25,1.7775252
1012,0.3,0.59287241,0,0,0,4.5,4.5,0,-0.6974037,0.1,0.4050172,0.4596,0.038374068,0.38374068,0.25,1.8091413
1012,0.4,0.83142445,0,0,0,4.5,4.5,0,-0.72147039,0.1,0.3902729,0.4449,0.036789193,0.36789193,0.25,2.2965569
1012,0.5,1.0182151,0,0,0,4.5,4.5,0,-0.76700843,0.1,0.34409458,0.4426,0.031420409,0.31420409,0.25,2.7682219
1012,0.6,1.1491163,0,0,0,4.5,4.5,0,-0.74737585,0.1,0.31621792,0.44291476,0.027863097,0.27863097,0.25,3.155382
1012,0.7,1.1330702,0,0,0,4.5,4.5,0,-0.65958136,0.1,0.30475329,0.44318089,0.02739425,0.2739425,0.25,3.1051604
1012,0.85,1.2206112,0,0,0,4.5,4.5,0,-0.48933949,0.1,0.29116799,0.44752022,0.023499381,0.23499381,0.25,3.389251
1012,1,1.153959,0,0,0,4.5,4.5,0,-0.20576017,0.05,0.28527366,0.453,0.015943678,0.15943678,0.25,3.170717
1012,1.5,0.83344334,0,0,0,4.5,4.5,0,0.076832414,0.05,0.20350536,0.43184891,0.009236815,0.092368151,0.25,2.6859322
1012,2,0.81040954,0,0,0,4.5,4.5,0,0.25160309,0.05,0.15,0.30042758,0.00530524,0.053052399,0.25,3.4287934
1012,2.5,0.82578773,0,0,0,4.5,4.5,0,0.27944425,0.05,0.15,0.26904731,0.003292115,0.032921148,0.25,3.3732597
1012,3,0.64832955,0,0,0,4.5,4.5,0,0.14853083,0.05,0.15,0.25217105,0.002011328,0.020113282,0.25,2.3114142
1012,4,0.63278541,0,0,0,4.5,4.5,0,0.068060706,0.05,0.15,0.20067912,0.001259197,0.012591967,0.25,2.025285
1012,5,0.75780057,0,0,0,4.5,4.5,0,0.12990736,0.05,0.15,0.15789455,0.000875972,0.008759719,0.25,2.3974964
1012,-10,1.0945086,0.001009229,0.84273727,-0.16265593,4.2726266,-99,0.019173955,-0.084225317,0.05,0.3,0.3,0.05,0.5,0.25,2.9998405
1013,0.01,0.026135724,0.24252626,1.0264699,-0.20871526,4.03,4.5,0,-0.5498868,0.035,0.2439692,0.39677989,0.001498438,0.014984381,0.25,2.7706965
1013,0.025,0.011772516,0.24672911,1.2085017,-0.25088881,4.4597197,4.5,0,-0.53067135,0.02,0.26054446,0.42083849,0.001332635,0.013326352,0.25,2.7785418
1013,0.05,-0.25075112,0.23346767,0.49639568,-0.043415666,4.9144659,4.5,0,-0.49665774,0.02,0.4047624,0.43773213,0.000945838,0.009458383,0.25,2.0240495
1013,0.075,-0.26437838,0.20505505,-0.015023804,0.077564371,5.6238922,4.5,0,-0.5382736,0.035,0.35522443,0.47326038,0.001763416,0.017634161,0.25,1.7773743
1013,0.1,0.30610021,0.064263483,-0.014637427,0.059250552,6.579039,4.5,0,-0.69264198,0.05,0.30103396,0.4927,0.005771484,0.057714844,0.25,1.7667781
1013,0.125,0.39701701,0.032378215,0.000492833,0.02560936,7.4578865,4.5,0,-0.87415532,0.1,0.3,0.49220469,0.011780198,0.11780198,0.25,1.6981467
1013,0.15,0.62800502,0.000560505,0.00547187,0.018963582,7.6615853,4.5,0,-0.95374828,0.1,0.3,0.4918,0.017668795,0.17668795,0.25,1.8780827
1013,0.175,0.74890415,-0.012397,0.019220447,0.010980365,6.928128,4.5,0,-0.95895023,0.1,0.3,0.49056758,0.024193101,0.24193101,0.25,2.0099307
1013,0.2,0.83978643,-0.02516586,0.040748492,0.008108033,5.75625,4.5,0,-0.96453554,0.1,0.32119478,0.4895,0.03085885,0.3085885,0.25,2.0890441
1013,0.25,0.84775764,-0.005765426,0.053869393,0.007923079,4.8884375,4.5,0,-0.91905545,0.1,0.34251706,0.4712,0.03588812,0.3588812,0.25,2.2798717
1013,0.3,0.8098802,0,0,0,4.5,4.5,0,-0.84128033,0.1,0.32943277,0.4596,0.038374068,0.38374068,0.25,2.2475823
1013,0.4,1.0335824,0,0,0,4.5,4.5,0,-0.8587195,0.1,0.30551789,0.4449,0.036789193,0.36789193,0.25,2.8110709
1013,0.5,1.2255517,0,0,0,4.5,4.5,0,-0.94066164,0.1,0.30433741,0.4426,0.031420409,0.31420409,0.25,3.4060028
1013,0.6,1.3732078,0,0,0,4.5,4.5,0,-0.95047525,0.1,0.3,0.44291476,0.027863097,0.27863097,0.25,3.9479604
1013,0.7,1.4354402,0,0,0,4.5,4.5,0,-0.86673948,0.1,0.30951801,0.44318089,0.02739425,0.2739425,0.25,4.2014667
1013,0.85,1.3977445,0,0,0,4.5,4.5,0,-0.65017426,0.1,0.2798216,0.44752022,0.023499381,0.23499381,0.25,4.0460514
1013,1,1.166452,0,0,0,4.5,4.5,0,-0.27967514,0.05,0.28228572,0.453,0.015943678,0.15943678,0.25,3.2105752
1013,1.5,0.82206261,0,0,0,4.5,4.5,0,0.063667655,0.05,0.2022261,0.42999149,0.009236815,0.092368151,0.25,2.574141
1013,2,1.0455141,0,0,0,4.5,4.5,0,0.22416149,0.05,0.17165585,0.34898112,0.00530524,0.053052399,0.25,4.0513299
1013,2.5,0.81364708,0,0,0,4.5,4.5,0,0.19302394,0.05,0.15,0.35033277,0.003292115,0.032921148,0.25,2.9096994
1013,3,0.73297727,0,0,0,4.5,4.5,0,0.098755669,0.05,0.15,0.33648737,0.002011328,0.020113282,0.25,2.3338792
1013,4,0.80460835,0,0,0,4.5,4.5,0,0.12261833,0.05,0.15,0.30438066,0.001259197,0.012591967,0.25,2.526117
1013,5,0.91684879,0,0,0,4.5,4.5,0,0.21801953,0.05,0.15,0.25788432,0.000875972,0.008759719,0.25,3.0050048
1013,-10,1.3837883,-0.017769815,0.84157891,-0.15829353,4.4,-99,0.008678054,-0.10975654,0.05,0.3,0.3,0.05,0.5,0.25,3.7096021
1017,0.01,0.10782777,0.20940895,1.1880307,-0.26164708,4.03,4.5,0,-0.39718223,0.035,0.30839533,0.31513011,0.001498438,0.014984381,0.25,2.6253218
1017,0.025,-0.013023986,0.23819925,1.2391907,-0.26974276,4.5257806,4.5,0,-0.40747432,0.02,0.3255473,0.34990017,0.001332635,0.013326352,0.25,2.6174876
1017,0.05,-0.20874022,0.19651125,0.5936226,-0.080626482,5.0276158,4.5,0,-0.3775515,0.02,0.4775,0.38387702,0.000945838,0.009458383,0.25,1.8144997
1017,0.075,-0.16822064,0.14976099,0.15814997,0.026250135,5.4335141,4.5,0,-0.38148667,0.035,0.45544158,0.42900262,0.001763416,0.017634161,0.25,1.5603601
1017,0.1,0.19817278,0.060979966,0.15900361,0.018841838,5.4033977,4.5,0,-0.46112061,0.05,0.45327029,0.45955152,0.005771484,0.057714844,0.25,1.5648754
1017,0.125,0.2472808,0.049694426,0.12373892,0.009939303,5.0164063,4.5,0,-0.5715827,0.1,0.48572998,0.49220469,0.011780198,0.11780198,0.25,1.5694357
1017,0.15,0.56556004,0.004197134,0.19240714,-0.011069727,4.6883205,4.5,0,-0.64038294,0.1,0.48922814,0.4918,0.017668795,0.17668795,0.25,1.7908887
1017,0.175,0.7543499,-0.016892698,0.18652297,-0.013568783,4.6817746,4.5,0,-0.6624124,0.1,0.48332829,0.49056758,0.024193101,0.24193101,0.25,1.9840762
1017,0.2,0.90107583,-0.03126077,0.15347917,-0.010389111,4.9070312,4.5,0,-0.67179446,0.1,0.48304565,0.4895,0.03085885,0.3085885,0.25,2.1663725
1017,0.25,1.0186961,-0.027578235,0.11169511,-0.010484784,5.0467188,4.5,0,-0.60677029,0.1,0.4401644,0.4712,0.03588812,0.3588812,0.25,2.4738104
1017,0.3,0.9442996,0,0,0,4.5,4.5,0,-0.47738415,0.1,0.40970394,0.4596,0.038374068,0.38374068,0.25,2.5709754
1017,0.4,1.1278881,0,0,0,4.5,4.5,0,-0.39912946,0.1,0.36124471,0.4449,0.036789193,0.36789193,0.25,3.0891014
1017,0.5,1.2022925,0,0,0,4.5,4.5,0,-0.34572967,0.1,0.34427486,0.4426,0.031420409,0.31420409,0.25,3.3277219
1017,0.6,1.2076313,0,0,0,4.5,4.5,0,-0.2463491,0.1,0.34093099,0.44291476,0.027863097,0.27863097,0.25,3.345543
1017,0.7,1.1217614,0,0,0,4.5,4.5,0,-0.11291819,0.1,0.33145661,0.44318089,0.02739425,0.2739425,0.25,3.0702548
1017,0.85,1.0392869,0,0,0,4.5,4.5,0,0.01523796,0.1,0.29688837,0.44752022,0.023499381,0.23499381,0.25,2.8876759
1017,1,1.0225082,0,0,0,4.5,4.5,0,0.097538585,0.05,0.2490378,0.41061138,0.015943678,0.15943678,0.25,3.34518
1017,1.5,0.75946776,0,0,0,4.5,4.5,0,0.1256379,0.05,0.1911044,0.32803096,0.009236815,0.092368151,0.25,2.7396423
1017,2,0.8245878,0,0,0,4.5,4.5,0,0.13048291,0.05,0.15,0.21883101,0.00530524,0.053052399,0.25,2.838669
1017,2.5,0.84466378,0,0,0,4.5,4.5,0,0.078423104,0.05,0.15,0.20867669,0.003292115,0.032921148,0.25,2.596434
1017,3,0.68296718,0,0,0,4.5,4.5,0,-0.058038662,0.05,0.15,0.19483527,0.002011328,0.020113282,0.25,1.9797432
1017,4,0.68312169,0,0,0,4.5,4.5,0,-0.11162691,0.05,0.15,0.16010011,0.001259197,0.012591967,0.25,1.9800491
1017,5,0.80614947,0,0,0,4.5,4.5,0,-0.040249455,0.05,0.15,0.15,0.000875972,0.008759719,0.25,2.239269
1017,-10,0.9617596,0.037673859,1.0120201,-0.22451676,3.8241304,-99,-0.0512946,-0.030634402,0.05,0.3,0.3,0.05,0.5,0.25,3.0525559
1019,0.01,-0.089376494,0.26430176,1.1470628,-0.23905497,4.03,4.5,0,-0.36777512,0.035,0.33290893,0.34540164,0.001498438,0.014984381,0.25,2.698647
1019,0.025,-0.22672251,0.29418515,1.1465166,-0.23516294,4.5447079,4.5,0,-0.38373941,0.02,0.35078022,0.37516373,0.001332635,0.013326352,0.25,2.6584514
1019,0.05,-0.43662228,0.26243528,0.4938899,-0.046662531,5.069843,4.5,0,-0.3612672,0.02,0.4775,0.40997813,0.000945838,0.009458383,0.25,1.8923982
1019,0.075,-0.39739618,0.21318678,0.11723899,0.044886643,5.4796351,4.5,0,-0.3664028,0.035,0.45793331,0.45710343,0.001763416,0.017634161,0.25,1.6087051
1019,0.1,-0.031378301,0.12116223,0.074076456,0.049423493,5.425261,4.5,0,-0.44500432,0.05,0.43550536,0.48820542,0.005771484,0.057714844,0.25,1.5914784
1019,0.125,0.043320324,0.096842967,0.1056012,0.019062804,5.0149697,4.5,0,-0.54400949,0.1,0.45979632,0.49220469,0.011780198,0.11780198,0.25,1.5523959
1019,0.15,0.29197403,0.059394665,0.16750192,-0.001647637,4.6553338,4.5,0,-0.59126477,0.1,0.46790019,0.4918,0.017668795,0.17668795,0.25,1.7076637
1019,0.175,0.43887016,0.04286427,0.17268776,-0.005300131,4.5143825,4.5,0,-0.60037045,0.1,0.46410849,0.49056758,0.024193101,0.24193101,0.25,1.8484404
1019,0.2,0.5741796,0.023990912,0.18268645,-0.01103407,4.4921875,4.5,0,-0.61963377,0.1,0.45879563,0.4895,0.03085885,0.3085885,0.25,1.9588931
1019,0.25,0.74804661,0.021867375,0.13269841,-0.007946894,4.4935937,4.5,0,-0.62194824,0.1,0.45021803,0.4712,0.03588812,0.3588812,0.25,2.3107149
1019,0.3,0.90978932,0,0,0,4.5,4.5,0,-0.60286217,0.1,0.42644379,0.4596,0.038374068,0.38374068,0.25,2.4837557
1019,0.4,1.1858852,0,0,0,4.5,4.5,0,-0.58820138,0.1,0.38394189,0.4449,0.036789193,0.36789193,0.25,3.2735468
1019,0.5,1.2559097,0,0,0,4.5,4.5,0,-0.52830871,0.1,0.3600803,0.4426,0.031420409,0.31420409,0.25,3.5110071
1019,0.6,1.2673187,0,0,0,4.5,4.5,0,-0.4102756,0.1,0.35329893,0.44291476,0.027863097,0.27863097,0.25,3.5513044
1019,0.7,1.2607403,0,0,0,4.5,4.5,0,-0.25624561,0.1,0.33104718,0.44318089,0.02739425,0.2739425,0.25,3.5280258
1019,0.85,1.0730242,0,0,0,4.5,4.5,0,-0.080495115,0.1,0.2998572,0.44752022,0.023499381,0.23499381,0.25,2.9242085
1019,1,1.1167803,0,0,0,4.5,4.5,0,0.048802414,0.05,0.25290427,0.453,0.015943678,0.15943678,0.25,3.351303
1019,1.5,0.96473277,0,0,0,4.5,4.5,0,0.1220646,0.05,0.1911044,0.32862398,0.009236815,0.092368151,0.25,3.3545682
1019,2,0.88591638,0,0,0,4.5,4.5,0,0.12938849,0.05,0.15,0.28292643,0.00530524,0.053052399,0.25,3.0126772
1019,2.5,0.7388869,0,0,0,4.5,4.5,0,0.059551163,0.05,0.15,0.24881325,0.003292115,0.032921148,0.25,2.2750856
1019,3,0.77602007,0,0,0,4.5,4.5,0,0.051898321,0.05,0.15,0.20883923,0.002011328,0.020113282,0.25,2.3215706
1019,4,0.92987942,0,0,0,4.5,4.5,0,0.098337202,0.05,0.15,0.17131829,0.001259197,0.012591967,0.25,2.8157955
1019,5,0.89128827,0,0,0,4.5,4.5,0,0.077349231,0.05,0.15,0.16659573,0.000875972,0.008759719,0.25,2.6136001
1019,-10,1.0348375,0.033870565,1.1499065,-0.24846389,3.8303239,-99,-0.012483618,-0.050605484,0.05,0.3,0.3,0.05,0.5,0.25,3.2331777
1021,0.01,-0.049789562,0.19708877,0.98076481,-0.21211782,4.03,4.5,0,-0.4633736,0.035,0.25525679,0.32349412,0.001498438,0.014984381,0.25,2.1321713
1021,0.025,-0.1318226,0.21796162,1.0472317,-0.22447985,4.6394508,4.5,0,-0.45392353,0.02,0.2690315,0.35580297,0.001332635,0.013326352,0.25,2.139461
1021,0.05,-0.40409823,0.21629002,0.33840564,-0.01633225,5.5244465,4.5,0,-0.41029564,0.02,0.40300641,0.38958466,0.000945838,0.009458383,0.25,1.6183895
1021,0.075,-0.44750363,0.21064658,-0.065773388,0.077372902,6.7585053,4.5,0,-0.42173694,0.035,0.33635878,0.43276174,0.001763416,0.017634161,0.25,1.5142461
1021,0.1,0.10526482,0.075995701,-0.039484333,0.049869443,7.7758497,4.5,0,-0.53141394,0.05,0.322792,0.47658324,0.005771484,0.057714844,0.25,1.5164496
1021,0.125,-0.073874682,0.12188165,-0.081108187,0.037284353,7.9455415,4.5,0,-0.57836229,0.1,0.3445197,0.49220469,0.011780198,0.11780198,0.25,1.5297763
1021,0.15,0.28486872,0.050290589,-0.02650964,0.023473523,7.1225765,4.5,0,-0.6461861,0.1,0.36520415,0.4918,0.017668795,0.17668795,0.25,1.6335316
1021,0.175,0.58818195,-0.010238788,0.019652773,0.011796633,5.8584038,4.5,0,-0.70353031,0.1,0.38288832,0.49056758,0.024193101,0.24193101,0.25,1.7267321
1021,0.2,0.82532572,-0.06561127,0.14524301,-0.021055797,4.9195313,4.5,0,-0.78460952,0.1,0.41335977,0.4895,0.03085885,0.3085885,0.25,1.7448287
1021,0.25,0.72726705,-0.047162168,0.14747496,-0.023729297,4.55375,4.5,0,-0.66164143,0.1,0.41041787,0.4712,0.03588812,0.3588812,0.25,1.7059894
1021,0.3,0.48662433,0,0,0,4.5,4.5,0,-0.52565041,0.1,0.39959826,0.4596,0.038374068,0.38374068,0.25,1.6267907
1021,0.4,0.70240294,0,0,0,4.5,4.5,0,-0.53611184,0.1,0.35178942,0.4449,0.036789193,0.36789193,0.25,2.0185773
1021,0.5,0.93376678,0,0,0,4.5,4.5,0,-0.61762339,0.1,0.32396086,0.4426,0.031420409,0.31420409,0.25,2.5440538
1021,0.6,1.0727682,0,0,0,4.5,4.5,0,-0.62736015,0.1,0.3,0.44291476,0.027863097,0.27863097,0.25,2.9234444
1021,0.7,1.0872526,0,0,0,4.5,4.5,0,-0.5558726,0.1,0.3,0.44318089,0.02739425,0.2739425,0.25,2.9661017
1021,0.85,1.1536823,0,0,0,4.5,4.5,0,-0.40259955,0.1,0.27225873,0.44752022,0.023499381,0.23499381,0.25,3.1698378
1021,1,1.0876364,0,0,0,4.5,4.5,0,-0.15416514,0.05,0.2714674,0.453,0.015943678,0.15943678,0.25,2.9672496
1021,1.5,0.83809642,0,0,0,4.5,4.5,0,0.084594859,0.05,0.1912781,0.36469165,0.009236815,0.092368151,0.25,2.740934
1021,2,0.77221791,0,0,0,4.5,4.5,0,0.23542119,0.05,0.15,0.26074473,0.00530524,0.053052399,0.25,3.2119837
1021,2.5,0.81698413,0,0,0,4.5,4.5,0,0.26221292,0.05,0.15,0.22169755,0.003292115,0.032921148,0.25,3.2642231
1021,3,0.63083419,0,0,0,4.5,4.5,0,0.13331839,0.05,0.15,0.21447102,0.002011328,0.020113282,0.25,2.227662
1021,4,0.60019715,0,0,0,4.5,4.5,0,0.045481974,0.05,0.15,0.16963055,0.001259197,0.012591967,0.25,1.9134918
1021,5,0.72321196,0,0,0,4.5,4.5,0,0.10289504,0.05,0.15,0.15,0.000875972,0.008759719,0.25,2.2605001
1021,-10,0.99082776,0.009913048,0.72166971,-0.13865348,4.4,-99,0.0032088,-0.064934001,0.05,0.3,0.3,0.05,0.5,0.25,2.8048561
1032,0.01,0.032288829,0.21358306,1.0391282,-0.22098622,4.03,4.5,0,-0.47968593,0.035,0.26342275,0.3473895,0.001498438,0.014984381,0.25,2.4762654
1032,0.025,-0.011198963,0.22503467,1.1217764,-0.23672283,4.6029316,4.5,0,-0.47322111,0.02,0.27707193,0.37696936,0.001332635,0.013326352,0.25,2.484658
1032,0.05,-0.23066235,0.20020277,0.43219536,-0.036148143,5.3018862,4.5,0,-0.43626074,0.02,0.42909268,0.40300303,0.000945838,0.009458383,0.25,1.80218
1032,0.075,-0.28845645,0.19296362,-0.021117722,0.07081595,6.1992334,4.5,0,-0.45094669,0.035,0.3668766,0.45501833,0.001763416,0.017634161,0.25,1.6512984
1032,0.1,0.17411936,0.086574707,-0.038176378,0.058378771,7.084021,4.5,0,-0.5602294,0.05,0.33455468,0.4927,0.005771484,0.057714844,0.25,1.6964502
1032,0.125,0.18762644,0.078351443,-0.051370965,0.039720975,7.7186602,4.5,0,-0.69521197,0.1,0.35443681,0.49220469,0.011780198,0.11780198,0.25,1.6626092
1032,0.15,0.54188594,0.003762346,0.003520128,0.020228129,7.734438,4.5,0,-0.76143593,0.1,0.37949835,0.4918,0.017668795,0.17668795,0.25,1.7458691
1032,0.175,0.70566555,-0.025022367,0.035321275,0.01163547,6.9365253,4.5,0,-0.78061462,0.1,0.37421402,0.49056758,0.024193101,0.24193101,0.25,1.8279234
1032,0.2,0.82130707,-0.044758442,0.089457399,-0.003312356,5.75625,4.5,0,-0.79886209,0.1,0.37177973,0.4895,0.03085885,0.3085885,0.25,1.8927214
1032,0.25,0.86494261,-0.033066719,0.12706039,-0.017091526,4.8884375,4.5,0,-0.75094577,0.1,0.36812864,0.4712,0.03588812,0.3588812,0.25,2.074104
1032,0.3,0.75866469,0,0,0,4.5,4.5,0,-0.67381289,0.1,0.38499908,0.4596,0.038374068,0.38374068,0.25,2.1353814
1032,0.4,1.0076193,0,0,0,4.5,4.5,0,-0.657919,0.1,0.36751341,0.4449,0.036789193,0.36789193,0.25,2.7390388
1032,0.5,1.1355126,0,0,0,4.5,4.5,0,-0.62851503,0.1,0.31594659,0.4426,0.031420409,0.31420409,0.25,3.1127433
1032,0.6,1.1869302,0,0,0,4.5,4.5,0,-0.55445942,0.1,0.3,0.44291476,0.027863097,0.27863097,0.25,3.2769895
1032,0.7,1.2585845,0,0,0,4.5,4.5,0,-0.44463244,0.1,0.3,0.44318089,0.02739425,0.2739425,0.25,3.5204232
1032,0.85,1.1825534,0,0,0,4.5,4.5,0,-0.26233102,0.1,0.27854291,0.44752022,0.023499381,0.23499381,0.25,3.2626906
1032,1,1.0223813,0,0,0,4.5,4.5,0,-0.046415709,0.05,0.26657269,0.453,0.015943678,0.15943678,0.25,2.7798055
1032,1.5,0.63341848,0,0,0,4.5,4.5,0,0.13517205,0.05,0.1911044,0.39655536,0.009236815,0.092368151,0.25,2.4611411
1032,2,0.96304235,0,0,0,4.5,4.5,0,0.22893465,0.05,0.15,0.27302238,0.00530524,0.053052399,0.25,3.8452508
1032,2.5,0.73429109,0,0,0,4.5,4.5,0,0.17228157,0.05,0.15,0.27504414,0.003292115,0.032921148,0.25,2.6506067
1032,3,0.63606039,0,0,0,4.5,4.5,0,0.046150105,0.05,0.15,0.25557352,0.002011328,0.020113282,0.25,2.0036076
1032,4,0.70015291,0,0,0,4.5,4.5,0,0.050687763,0.05,0.15,0.18814576,0.001259197,0.012591967,0.25,2.12647
1032,5,0.84032154,0,0,0,4.5,4.5,0,0.15470093,0.05,0.15,0.16233449,0.000875972,0.008759719,0.25,2.6623374
1032,-10,1.0096458,0.026543752,0.87755423,-0.17825788,4.062522,-99,-0.01090969,-0.060660151,0.05,0.3,0.3,0.05,0.5,0.25,3.0595453
1033,0.01,0.17843585,0.21671108,1.1070852,-0.23925333,4.03,4.5,0,-0.52199421,0.035,0.26341574,0.34929635,0.001498438,0.014984381,0.25,2.902883
1033,0.025,0.1656395,0.22146632,1.1723995,-0.2486186,4.6045386,4.5,0,-0.50547289,0.02,0.28064706,0.38134113,0.001332635,0.013326352,0.25,2.9222729
1033,0.05,-0.083896471,0.20165978,0.42828777,-0.032194424,5.3037186,4.5,0,-0.46250591,0.02,0.45169234,0.40437847,0.000945838,0.009458383,0.25,2.0995593
1033,0.075,-0.1784904,0.20449009,-0.007360097,0.072681551,6.1973063,4.5,0,-0.48096088,0.035,0.36428188,0.45907426,0.001763416,0.017634161,0.25,1.9323149
1033,0.1,0.3146297,0.081611409,-0.007757713,0.05865876,7.0771128,4.5,0,-0.60269683,0.05,0.32955302,0.4927,0.005771484,0.057714844,0.25,1.9130966
1033,0.125,0.40842186,0.048438011,0.002247378,0.024927887,7.7115266,4.5,0,-0.75900819,0.1,0.33215918,0.49220469,0.011780198,0.11780198,0.25,1.8343779
1033,0.15,0.72246085,-0.004364752,0.017155045,0.016239381,7.7310639,4.5,0,-0.8507206,0.1,0.32224914,0.4918,0.017668795,0.17668795,0.25,2.0229335
