Zone,T,a0,a1,b0,b1,M1,M2,d,f2,f3,phiS2S_1,phi_S2S_2,Sa_low,Sa_high,Afmin,Afmax
603,0.075,-0.64584418,0.1929059,0.02543955,0.051177815,5.3129899,4.5,0,-0.34928782,0.035,0.36579151,0.39018773,0.001763416,0.017634161,0.25,1.1544715
603,0.1,-0.25421241,0.11938168,-0.084685772,0.073277532,6.1208095,4.5,0,-0.42425602,0.05,0.3,0.42944603,0.005771484,0.057714844,0.25,1.2638786
603,0.125,-0.067551839,0.084184062,-0.081968917,0.048866477,6.5892399,4.5,0,-0.53531473,0.1,0.3,0.45846434,0.011780198,0.11780198,0.25,1.3188439
603,0.15,0.33455056,0.014934071,-0.020662512,0.029023806,6.5003835,4.5,0,-0.60061962,0.1,0.3,0.47134049,0.017668795,0.17668795,0.25,1.4847999
603,0.175,0.54641226,-0.015252979,0.013053655,0.017460135,6.0361577,4.5,0,-0.61651226,0.1,0.3,0.48950127,0.024193101,0.24193101,0.25,1.6217862
603,0.2,0.70021545,-0.041009922,0.067677523,0.001790898,5.3953125,4.5,0,-0.61401269,0.1,0.30107661,0.4895,0.03085885,0.3085885,0.25,1.7020766
603,0.25,0.76107137,-0.040518208,0.11658949,-0.0143369,4.8282812,4.5,0,-0.5506153,0.1,0.3,0.4712,0.03588812,0.3588812,0.25,1.8126423
603,0.3,0.66454986,0,0,0,4.5,4.5,0,-0.45244338,0.1,0.30053871,0.4596,0.038374068,0.38374068,0.25,1.943044
603,0.4,0.83390315,0,0,0,4.5,4.5,0,-0.40627271,0.1,0.3,0.4449,0.036789193,0.36789193,0.25,2.301877
603,0.5,0.96372314,0,0,0,4.5,4.5,0,-0.38137912,0.1,0.3,0.4426,0.031420409,0.31420409,0.25,2.6211233
603,0.6,1.0024091,0,0,0,4.5,4.5,0,-0.33014996,0.1,0.3,0.44291476,0.027863097,0.27863097,0.25,2.7246458
603,0.7,1.0674075,0,0,0,4.5,4.5,0,-0.24682092,0.1,0.3,0.44318089,0.02739425,0.2739425,0.25,2.9076951
603,0.85,1.0378376,0,0,0,4.5,4.5,0,-0.12099948,0.1,0.27225873,0.44752022,0.023499381,0.23499381,0.25,2.8230674
603,1,0.90463965,0,0,0,4.5,4.5,0,0.013783113,0.05,0.2490378,0.37949259,0.015943678,0.15943678,0.25,2.5325621
603,1.5,0.65635725,0,0,0,4.5,4.5,0,0.11111781,0.05,0.1911044,0.29984092,0.009236815,0.092368151,0.25,2.3476061
603,2,0.8547627,0,0,0,4.5,4.5,0,0.16058913,0.05,0.15,0.20698528,0.00530524,0.053052399,0.25,3.0725003
603,2.5,0.70443326,0,0,0,4.5,4.5,0,0.13563941,0.05,0.15,0.22100267,0.003292115,0.032921148,0.25,2.4606568
603,3,0.55318741,0,0,0,4.5,4.5,0,0.058832273,0.05,0.15,0.17851682,0.002011328,0.020113282,0.25,1.8720223
603,4,0.60193314,0,0,0,4.5,4.5,0,0.069357905,0.05,0.15,0.15,0.001259197,0.012591967,0.25,1.9663545
603,5,0.75960919,0,0,0,4.5,4.5,0,0.16339779,0.05,0.15,0.15,0.000875972,0.008759719,0.25,2.4780829
603,-10,0.61013359,0.067983457,0.91711193,-0.18445152,3.8759186,4.5,-0.012542385,-0.017193076,0.05,0.3,0.3,0.05,0.5,0.25,2.4313963
604,0.01,-0.24585613,0.23022942,1.0622408,-0.2221929,4.03,4.5,0,-0.38356007,0.035,0.24130821,0.30696486,0.001498438,0.014984381,0.25,2.0067981
604,0.025,-0.32598051,0.25141324,1.0601077,-0.21803506,4.4509934,4.5,0,-0.3866511,0.02,0.2494051,0.32242562,0.001332635,0.013326352,0.25,2.0197179
604,0.05,-0.69050658,0.24755283,0.67406258,-0.11038166,4.9059843,4.5,0,-0.36564361,0.02,0.42542116,0.37330894,0.000945838,0.009458383,0.25,1.3807325
604,0.075,-0.7344719,0.20857726,0.05176082,0.055935461,5.6392518,4.5,0,-0.37547719,0.035,0.40288293,0.41480848,0.001763416,0.017634161,0.25,1.126543
604,0.1,-0.32701457,0.13165898,-0.065678339,0.078077229,6.6238943,4.5,0,-0.47103682,0.05,0.30830945,0.46467196,0.005771484,0.057714844,0.25,1.2356626
604,0.125,-0.15795355,0.09390065,-0.070817872,0.049304493,7.502497,4.5,0,-0.60369468,0.1,0.3,0.49220469,0.011780198,0.11780198,0.25,1.2536879
604,0.15,0.26941527,0.018603006,-0.02223635,0.031190686,7.7100108,4.5,0,-0.67576039,0.1,0.3,0.4918,0.017668795,0.17668795,0.25,1.4121518
604,0.175,0.45046558,0.000212344,-0.005371051,0.025112332,7.0978753,4.5,0,-0.68811711,0.1,0.3,0.49056758,0.024193101,0.24193101,0.25,1.5696482
604,0.2,0.61954646,-0.025341173,0.031327639,0.013831816,6.1710937,4.5,0,-0.69823749,0.1,0.3,0.4895,0.03085885,0.3085885,0.25,1.6740913
604,0.25,0.76819154,-0.039624087,0.077567096,-0.001024826,5.4415625,4.5,0,-0.662854,0.1,0.3,0.4712,0.03588812,0.3588812,0.25,1.8321444
604,0.3,0.66846885,0,0,0,4.5,4.5,0,-0.56567562,0.1,0.30287757,0.4596,0.038374068,0.38374068,0.25,1.9505302
604,0.4,0.84709713,0,0,0,4.5,4.5,0,-0.52232799,0.1,0.3,0.4449,0.036789193,0.36789193,0.25,2.3323304
604,0.5,1.0270528,0,0,0,4.5,4.5,0,-0.5363175,0.1,0.3,0.4426,0.031420409,0.31420409,0.25,2.7923508
604,0.6,1.1065341,0,0,0,4.5,4.5,0,-0.51547884,0.1,0.3,0.44291476,0.027863097,0.27863097,0.25,3.0235262
604,0.7,1.1669081,0,0,0,4.5,4.5,0,-0.44553133,0.1,0.3,0.44318089,0.02739425,0.2739425,0.25,3.2117745
604,0.85,1.1537552,0,0,0,4.5,4.5,0,-0.31863125,0.1,0.2849856,0.44752022,0.023499381,0.23499381,0.25,3.1699614
604,1,1.0122622,0,0,0,4.5,4.5,0,-0.12158333,0.05,0.29525984,0.44912493,0.015943678,0.15943678,0.25,2.7517704
604,1.5,0.70783585,0,0,0,4.5,4.5,0,0.07438376,0.05,0.21473061,0.340386,0.009236815,0.092368151,0.25,2.3157563
604,2,0.87195444,0,0,0,4.5,4.5,0,0.19157617,0.05,0.15,0.25846917,0.00530524,0.053052399,0.25,3.2915019
604,2.5,0.7320297,0,0,0,4.5,4.5,0,0.19252268,0.05,0.15,0.2690709,0.003292115,0.032921148,0.25,2.7462036
604,3,0.57487715,0,0,0,4.5,4.5,0,0.11216801,0.05,0.15,0.23311728,0.002011328,0.020113282,0.25,2.0455015
604,4,0.61625476,0,0,0,4.5,4.5,0,0.10765895,0.05,0.15,0.17056286,0.001259197,0.012591967,0.25,2.078205
604,5,0.77164944,0,0,0,4.5,4.5,0,0.19150794,0.05,0.15,0.15,0.000875972,0.008759719,0.25,2.5727243
604,-10,0.74234816,0.055201526,1.0225075,-0.19910784,3.9504768,4.5,0.00701161,-0.043743011,0.05,0.3,0.3,0.05,0.5,0.25,2.6335233
611,0.01,-0.27407149,0.26169084,1.1527232,-0.23582243,4.03,4.5,0,-0.33018173,0.035,0.28170007,0.30952029,0.001498438,0.014984381,0.25,2.2192575
611,0.025,-0.39212047,0.2909024,1.1021585,-0.2193113,4.44,4.5,0,-0.3423189,0.02,0.29517638,0.32717259,0.001332635,0.013326352,0.25,2.2223159
611,0.05,-0.81115095,0.28913244,0.92608352,-0.16857495,4.5009377,4.5,0,-0.32439429,0.02,0.4775,0.3617557,0.000945838,0.009458383,0.25,1.4510121
611,0.075,-0.79520936,0.22163331,0.19408833,0.026607248,4.9456255,4.5,0,-0.33211619,0.035,0.4693751,0.40291226,0.001763416,0.017634161,0.25,1.1184166
611,0.1,-0.39809571,0.14814538,-0.024357415,0.078691144,5.8559381,4.5,0,-0.41995162,0.05,0.3468882,0.445238,0.005771484,0.057714844,0.25,1.2313049
611,0.125,-0.22753116,0.11131868,-0.060074237,0.060377636,6.7293755,4.5,0,-0.53804313,0.1,0.3359897,0.48837318,0.011780198,0.11780198,0.25,1.2559256
611,0.15,0.16757252,0.042001444,-0.013532268,0.046982568,6.7070729,4.5,0,-0.60934758,0.1,0.33794201,0.4918,0.017668795,0.17668795,0.25,1.4037105
611,0.175,0.38867431,0.010525251,0.036481192,0.033864422,5.862124,4.5,0,-0.65047275,0.1,0.35333684,0.49056758,0.024193101,0.24193101,0.25,1.5392746
611,0.2,0.618463,-0.027581687,0.13462686,0.002914704,5.0889036,4.5,0,-0.70603402,0.1,0.36791329,0.4895,0.03085885,0.3085885,0.25,1.6569985
611,0.25,0.84305097,-0.037986529,0.15833919,-0.015108265,4.7795798,4.5,0,-0.7075637,0.1,0.38544691,0.4712,0.03588812,0.3588812,0.25,1.9877822
611,0.3,0.80914485,0,0,0,4.5,4.5,0,-0.63402671,0.1,0.3977485,0.4596,0.038374068,0.38374068,0.25,2.2450612
611,0.4,1.0438025,0,0,0,4.5,4.5,0,-0.58417735,0.1,0.36412632,0.4449,0.036789193,0.36789193,0.25,2.8392678
611,0.5,1.1725911,0,0,0,4.5,4.5,0,-0.53519542,0.1,0.32524436,0.4426,0.031420409,0.31420409,0.25,3.2298072
611,0.6,1.1884638,0,0,0,4.5,4.5,0,-0.43920408,0.1,0.31553178,0.44291476,0.027863097,0.27863097,0.25,3.2817271
611,0.7,1.2373819,0,0,0,4.5,4.5,0,-0.31901008,0.1,0.30702414,0.44318089,0.02739425,0.2739425,0.25,3.4463697
611,0.85,1.1655184,0,0,0,4.5,4.5,0,-0.16423697,0.1,0.29632784,0.44752022,0.023499381,0.23499381,0.25,3.2075261
611,1,1.0332274,0,0,0,4.5,4.5,0,0.007678828,0.05,0.26950021,0.41044193,0.015943678,0.15943678,0.25,2.8488858
611,1.5,0.73949473,0,0,0,4.5,4.5,0,0.14855522,0.05,0.1911044,0.33268382,0.009236815,0.092368151,0.25,2.7262287
611,2,1.0219338,0,0,0,4.5,4.5,0,0.20642539,0.05,0.15,0.25089724,0.00530524,0.053052399,0.25,3.9199524
611,2.5,0.73347711,0,0,0,4.5,4.5,0,0.14785137,0.05,0.15,0.25182001,0.003292115,0.032921148,0.25,2.5782687
611,3,0.65127035,0,0,0,4.5,4.5,0,0.073087905,0.05,0.15,0.2220789,0.002011328,0.020113282,0.25,2.1022168
611,4,0.76299319,0,0,0,4.5,4.5,0,0.10110098,0.05,0.15,0.17204487,0.001259197,0.012591967,0.25,2.3898309
611,5,0.87496452,0,0,0,4.5,4.5,0,0.17034289,0.05,0.15,0.15,0.000875972,0.008759719,0.25,2.7986186
611,-10,0.64015894,0.10293147,1.2662942,-0.25221709,3.7207635,4.5,-0.036447248,-0.003616232,0.05,0.3,0.3,0.05,0.5,0.25,2.8909714
619,0.01,-0.54264454,0.2552849,0.84892403,-0.16294139,4.03,4.5,0,-0.26907137,0.035,0.26679449,0.28960153,0.001498438,0.014984381,0.25,1.6526996
619,0.025,-0.71251622,0.2971615,0.85243661,-0.1639172,4.44,4.5,0,-0.29245576,0.02,0.27734484,0.30626975,0.001332635,0.013326352,0.25,1.6550596
619,0.05,-1.0849325,0.29317818,0.60969797,-0.099217368,4.6601309,4.5,0,-0.28545813,0.02,0.4380535,0.3619742,0.000945838,0.009458383,0.25,1.1219765
619,0.075,-0.98881657,0.2186926,0.00356087,0.06582548,5.3436084,4.5,0,-0.28947295,0.035,0.42130642,0.39245776,0.001763416,0.017634161,0.25,0.91056274
619,0.1,-0.63007,0.16327495,-0.14040191,0.096347057,6.3865821,4.5,0,-0.3543956,0.05,0.33993046,0.41649734,0.005771484,0.057714844,0.25,1.0388418
619,0.125,-0.45205341,0.14350611,-0.14536918,0.078696222,7.1273584,4.5,0,-0.44867404,0.1,0.34989159,0.45933736,0.011780198,0.11780198,0.25,1.1447645
619,0.15,-0.05035931,0.064621198,-0.088538681,0.059762423,6.8586053,4.5,0,-0.5071625,0.1,0.35298239,0.47439093,0.017668795,0.17668795,0.25,1.238463
619,0.175,0.16288197,0.026654409,-0.044015182,0.046822664,5.8426915,4.5,0,-0.53069497,0.1,0.37946575,0.46433386,0.024193101,0.24193101,0.25,1.3121164
619,0.2,0.29990466,0.003791092,0.021434601,0.027698045,4.973992,4.5,0,-0.54050107,0.1,0.40102493,0.48835131,0.03085885,0.3085885,0.25,1.370292
619,0.25,0.38604949,0.00259191,0.039743784,0.015980883,4.6263643,4.5,0,-0.50354877,0.1,0.38119772,0.4712,0.03588812,0.3588812,0.25,1.4863222
619,0.3,0.41905439,0,0,0,4.5,4.5,0,-0.43999049,0.1,0.35928482,0.4596,0.038374068,0.38374068,0.25,1.5200883
619,0.4,0.60643554,0,0,0,4.5,4.5,0,-0.41536284,0.1,0.31430082,0.4449,0.036789193,0.36789193,0.25,1.8335487
619,0.5,0.77856232,0,0,0,4.5,4.5,0,-0.40512067,0.1,0.3,0.4426,0.031420409,0.31420409,0.25,2.1780602
619,0.6,0.87095877,0,0,0,4.5,4.5,0,-0.36274254,0.1,0.3,0.44291476,0.027863097,0.27863097,0.25,2.3890103
619,0.7,0.92136991,0,0,0,4.5,4.5,0,-0.30156679,0.1,0.3,0.44318089,0.02739425,0.2739425,0.25,2.5125865
619,0.85,1.0231508,0,0,0,4.5,4.5,0,-0.21301104,0.1,0.27225873,0.44752022,0.023499381,0.23499381,0.25,2.7818798
619,1,0.96485831,0,0,0,4.5,4.5,0,-0.065246619,0.05,0.2490378,0.44473941,0.015943678,0.15943678,0.25,2.6243899
619,1.5,0.66165414,0,0,0,4.5,4.5,0,0.088375973,0.05,0.1911044,0.28175065,0.009236815,0.092368151,0.25,2.2657623
619,2,0.89211685,0,0,0,4.5,4.5,0,0.18478745,0.05,0.15,0.18630277,0.00530524,0.053052399,0.25,3.2593655
619,2.5,0.69876451,0,0,0,4.5,4.5,0,0.19990334,0.05,0.15,0.20234662,0.003292115,0.032921148,0.25,2.6706074
619,3,0.53141672,0,0,0,4.5,4.5,0,0.1564827,0.05,0.15,0.16750137,0.002011328,0.020113282,0.25,2.0705112
619,4,0.58286588,0,0,0,4.5,4.5,0,0.18748469,0.05,0.15,0.15,0.001259197,0.012591967,0.25,2.1621299
619,5,0.74708767,0,0,0,4.5,4.5,0,0.28969417,0.05,0.15,0.15,0.000875972,0.008759719,0.25,2.6899709
619,-10,0.68703752,0.041526682,0.73744877,-0.12762486,4.4,4.5,0.026113756,-0.044261915,0.05,0.3,0.3,0.05,0.5,0.25,2.3561336
620,0.01,-0.36268005,0.26362199,1.1132281,-0.22658857,4.03,4.5,0,-0.36754423,0.035,0.22977907,0.31598369,0.001498438,0.014984381,0.25,2.0471475
620,0.025,-0.44759664,0.28696374,1.1159257,-0.22342558,4.44,4.5,0,-0.37388819,0.02,0.23770251,0.33543885,0.001332635,0.013326352,0.25,2.0686827
620,0.05,-0.87362741,0.28928791,0.87919793,-0.16474196,4.582277,4.5,0,-0.35052246,0.02,0.4176031,0.37569068,0.000945838,0.009458383,0.25,1.3639564
620,0.075,-0.88646909,0.23570437,0.13532182,0.037602216,5.1489736,4.5,0,-0.35779127,0.035,0.42274181,0.42660653,0.001763416,0.017634161,0.25,1.0813835
620,0.1,-0.46347422,0.15347905,-0.05443938,0.082606,6.1557768,4.5,0,-0.45560853,0.05,0.32355038,0.47196678,0.005771484,0.057714844,0.25,1.1788046
620,0.125,-0.25392729,0.10487592,-0.071419505,0.057196253,7.1499703,4.5,0,-0.59813153,0.1,0.30354679,0.49220469,0.011780198,0.11780198,0.25,1.1913131
620,0.15,0.2155965,0.011889433,-0.002878465,0.029528691,7.5053936,4.5,0,-0.68886681,0.1,0.3,0.4918,0.017668795,0.17668795,0.25,1.3018666
620,0.175,0.44528581,-0.020434716,0.019919056,0.015433016,7.2230246,4.5,0,-0.73092872,0.1,0.3,0.49056758,0.024193101,0.24193101,0.25,1.4349148
620,0.2,0.64484599,-0.049866047,0.05012365,0.004575893,6.6649917,4.5,0,-0.76287091,0.1,0.3,0.4895,0.03085885,0.3085885,0.25,1.5528758
620,0.25,0.80723639,-0.061172582,0.092426427,-0.006096111,5.9541217,4.5,0,-0.71781013,0.1,0.3,0.4712,0.03588812,0.3588812,0.25,1.7441477
620,0.3,0.62851786,0,0,0,4.5,4.5,0,-0.62721585,0.1,0.3,0.4596,0.038374068,0.38374068,0.25,1.8740497
620,0.4,0.9198916,0,0,0,4.5,4.5,0,-0.61886146,0.1,0.3,0.4449,0.036789193,0.36789193,0.25,2.5083372
620,0.5,1.0507282,0,0,0,4.5,4.5,0,-0.61789129,0.1,0.3,0.4426,0.031420409,0.31420409,0.25,2.859176
620,0.6,1.162265,0,0,0,4.5,4.5,0,-0.54767234,0.1,0.3,0.44291476,0.027863097,0.27863097,0.25,3.1967612
620,0.7,1.22697,0,0,0,4.5,4.5,0,-0.46535208,0.1,0.3,0.44318089,0.02739425,0.2739425,0.25,3.4105779
620,0.85,1.2237449,0,0,0,4.5,4.5,0,-0.32526987,0.1,0.27225873,0.44752022,0.023499381,0.23499381,0.25,3.399772
620,1,1.0113237,0,0,0,4.5,4.5,0,-0.074163336,0.05,0.2490378,0.44479265,0.015943678,0.15943678,0.25,2.749207
620,1.5,0.73581975,0,0,0,4.5,4.5,0,0.16020677,0.05,0.1911044,0.34040686,0.009236815,0.092368151,0.25,2.7729321
620,2,0.99697134,0,0,0,4.5,4.5,0,0.258544,0.05,0.15,0.24019278,0.00530524,0.053052399,0.25,4.1703812
620,2.5,0.67453862,0,0,0,4.5,4.5,0,0.22243398,0.05,0.15,0.25573241,0.003292115,0.032921148,0.25,2.7072933
620,3,0.60065448,0,0,0,4.5,4.5,0,0.15267304,0.05,0.15,0.22825352,0.002011328,0.020113282,0.25,2.2083648
620,4,0.72779289,0,0,0,4.5,4.5,0,0.17973105,0.05,0.15,0.17234203,0.001259197,0.012591967,0.25,2.5097833
620,5,0.86345332,0,0,0,4.5,4.5,0,0.26002058,0.05,0.15,0.15,0.000875972,0.008759719,0.25,3.0004841
620,-10,0.70550563,0.071661753,1.0133751,-0.19746912,4.0191758,4.5,-0.001401102,-0.030836208,0.05,0.3,0.3,0.05,0.5,0.25,2.7152536
625,0.01,-0.47230089,0.24457588,0.85650181,-0.1699556,4.03,4.5,0,-0.30150745,0.035,0.26327065,0.29339664,0.001498438,0.014984381,0.25,1.6970227
625,0.025,-0.61670423,0.28182753,0.78594113,-0.14894201,4.5937718,4.5,0,-0.31502545,0.02,0.27117939,0.31547928,0.001332635,0.013326352,0.25,1.7105576
625,0.05,-1.0083624,0.29867723,0.35604405,-0.023732009,5.2812034,4.5,0,-0.3049033,0.02,0.4209644,0.37821441,0.000945838,0.009458383,0.25,1.2387818
625,0.075,-0.95477555,0.24445008,-0.067462548,0.088105141,6.1760897,4.5,0,-0.32851605,0.035,0.39656532,0.40308294,0.001763416,0.017634161,0.25,1.0468146
625,0.1,-0.44903228,0.13315581,-0.090560258,0.083416794,7.0164238,4.5,0,-0.42839835,0.05,0.34054315,0.42556794,0.005771484,0.057714844,0.25,1.1004256
625,0.125,-0.23768179,0.086396479,-0.075480083,0.054856097,7.3836797,4.5,0,-0.55773214,0.1,0.35864131,0.46658999,0.011780198,0.11780198,0.25,1.1226019
625,0.15,0.18859782,0.012991818,-0.035129675,0.04391396,6.8998871,4.5,0,-0.64169521,0.1,0.33578177,0.47664275,0.017668795,0.17668795,0.25,1.2729054
625,0.175,0.39766661,-0.014167113,0.004439312,0.02954951,5.8215336,4.5,0,-0.67789443,0.1,0.33785512,0.48480362,0.024193101,0.24193101,0.25,1.4037671
625,0.2,0.56308274,-0.040205639,0.095458637,0.002816952,4.9195313,4.5,0,-0.688784,0.1,0.34120895,0.4895,0.03085885,0.3085885,0.25,1.4887458
625,0.25,0.62846851,-0.03857166,0.13247516,-0.011522836,4.55375,4.5,0,-0.62413004,0.1,0.35455837,0.4712,0.03588812,0.3588812,0.25,1.6001102
625,0.3,0.48588318,0,0,0,4.5,4.5,0,-0.49893006,0.1,0.37458755,0.4596,0.038374068,0.38374068,0.25,1.6250796
625,0.4,0.60225041,0,0,0,4.5,4.5,0,-0.43071598,0.1,0.34334313,0.4449,0.036789193,0.36789193,0.25,1.825859
625,0.5,0.74367291,0,0,0,4.5,4.5,0,-0.43055489,0.1,0.30540798,0.4426,0.031420409,0.31420409,0.25,2.1033598
625,0.6,0.84782304,0,0,0,4.5,4.5,0,-0.42248272,0.1,0.3,0.44291476,0.027863097,0.27863097,0.25,2.334348
625,0.7,0.92982829,0,0,0,4.5,4.5,0,-0.38003486,0.1,0.3,0.44318089,0.02739425,0.2739425,0.25,2.5338847
625,0.85,1.0107455,0,0,0,4.5,4.5,0,-0.27761392,0.1,0.27225873,0.44752022,0.023499381,0.23499381,0.25,2.7475615
625,1,0.90870328,0,0,0,4.5,4.5,0,-0.084663661,0.05,0.26917172,0.3653968,0.015943678,0.15943678,0.25,2.4810725
625,1.5,0.62720774,0,0,0,4.5,4.5,0,0.10264626,0.05,0.1911044,0.2824326,0.009236815,0.092368151,0.25,2.2461654
625,2,0.91057156,0,0,0,4.5,4.5,0,0.19865628,0.05,0.15,0.1781004,0.00530524,0.053052399,0.25,3.4617174
625,2.5,0.65881763,0,0,0,4.5,4.5,0,0.21226003,0.05,0.15,0.20573902,0.003292115,0.032921148,0.25,2.626172
625,3,0.51126347,0,0,0,4.5,4.5,0,0.17518015,0.05,0.15,0.17867046,0.002011328,0.020113282,0.25,2.0773784
625,4,0.58257031,0,0,0,4.5,4.5,0,0.20502635,0.05,0.15,0.15,0.001259197,0.012591967,0.25,2.2301139
625,5,0.75589242,0,0,0,4.5,4.5,0,0.29830619,0.05,0.15,0.15,0.000875972,0.008759719,0.25,2.7894974
625,-10,0.66661951,0.033862975,0.8741865,-0.15787846,4.0711763,4.5,0.058631869,-0.056074635,0.05,0.3,0.3,0.05,0.5,0.25,2.2371784
631,0.01,-0.18078808,0.21580845,1.0591975,-0.24556678,4.03,4.5,0,-0.31216706,0.035,0.2,0.21463985,0.001498438,0.014984381,0.25,2.0190261
631,0.025,-0.46434508,0.28442172,1.0968419,-0.25622845,4.44,4.5,0,-0.32796414,0.02,0.21673241,0.24628434,0.001332635,0.013326352,0.25,2.0133893
631,0.05,-0.63353387,0.21878217,0.63374357,-0.11652529,4.740316,4.5,0,-0.30175667,0.02,0.44077485,0.29935776,0.000945838,0.009458383,0.25,1.2993766
631,0.075,-0.49643153,0.15973102,0.053500341,0.036345794,5.483915,4.5,0,-0.3032408,0.035,0.3573114,0.30807357,0.001763416,0.017634161,0.25,1.1703495
631,0.1,-0.097041622,0.095846286,-0.04720006,0.061501905,6.2929283,4.5,0,-0.37889935,0.05,0.3,0.32226476,0.005771484,0.057714844,0.25,1.3432108
631,0.125,0.060694858,0.066401524,-0.050322449,0.042870199,6.4704775,4.5,0,-0.46875527,0.1,0.3,0.34606534,0.011780198,0.11780198,0.25,1.3941702
631,0.15,0.3929849,0.013838308,0.009837513,0.021323633,6.029691,4.5,0,-0.51014522,0.1,0.3,0.34730823,0.017668795,0.17668795,0.25,1.5672564
631,0.175,0.57839648,-0.009078313,0.037872698,0.009767586,5.7728652,4.5,0,-0.51191433,0.1,0.3,0.3594657,0.024193101,0.24193101,0.25,1.7175299
631,0.2,0.6735436,-0.01489314,0.020002156,0.013505751,5.8734375,4.5,0,-0.4896746,0.1,0.3,0.39846929,0.03085885,0.3085885,0.25,1.8445027
631,0.25,0.76971746,-0.012977248,0.00868152,0.013244826,5.7217188,4.5,0,-0.4303843,0.1,0.3,0.43532733,0.03588812,0.3588812,0.25,2.0468134
631,0.3,0.76636747,0,0,0,4.5,4.5,0,-0.34174214,0.1,0.3,0.44190874,0.038374068,0.38374068,0.25,2.1514449
631,0.4,0.80700513,0,0,0,4.5,4.5,0,-0.26791783,0.1,0.3,0.38569087,0.036789193,0.36789193,0.25,2.2409067
631,0.5,0.9010882,0,0,0,4.5,4.5,0,-0.22736735,0.1,0.3,0.31675113,0.031420409,0.31420409,0.25,2.4620815
631,0.6,0.94943386,0,0,0,4.5,4.5,0,-0.1586118,0.1,0.3,0.3,0.027863097,0.27863097,0.25,2.5841383
631,0.7,0.82733688,0,0,0,4.5,4.5,0,-0.044925887,0.1,0.3,0.30650994,0.02739425,0.2739425,0.25,2.2871956
631,0.85,0.94459512,0,0,0,4.5,4.5,0,0.048120689,0.1,0.27225873,0.28419858,0.023499381,0.23499381,0.25,2.7525833
631,1,0.90200329,0,0,0,4.5,4.5,0,0.10532128,0.05,0.2490378,0.26962536,0.015943678,0.15943678,0.25,3.0095118
631,1.5,0.71437317,0,0,0,4.5,4.5,0,0.13054289,0.05,0.1911044,0.22409477,0.009236815,0.092368151,0.25,2.6565321
631,2,0.72364604,0,0,0,4.5,4.5,0,0.14246679,0.05,0.15,0.15303098,0.00530524,0.053052399,0.25,2.6181916
631,2.5,0.76998271,0,0,0,4.5,4.5,0,0.117574,0.05,0.15,0.15,0.003292115,0.032921148,0.25,2.5449495
631,3,0.57123066,0,0,0,4.5,4.5,0,0.013141834,0.05,0.15,0.15,0.002011328,0.020113282,0.25,1.8003841
631,4,0.55705071,0,0,0,4.5,4.5,0,-0.018708975,0.05,0.15,0.15,0.001259197,0.012591967,0.25,1.7455166
631,5,0.71076682,0,0,0,4.5,4.5,0,0.067415621,0.05,0.15,0.15,0.000875972,0.008759719,0.25,2.1625525
631,-10,0.54197369,0.070238377,1.0026529,-0.22143287,3.6315478,4.5,-0.018796118,0.001565445,0.05,0.3,0.3,0.05,0.5,0.25,2.2922992
632,0.01,-0.52533905,0.28619807,1.1145095,-0.23100184,4.03,4.5,0,-0.36228788,0.035,0.25553886,0.32751908,0.001498438,0.014984381,0.25,1.9083386
632,0.025,-0.73761192,0.33802219,1.1685942,-0.2452728,4.44,4.5,0,-0.3751756,0.02,0.26478091,0.34983726,0.001332635,0.013326352,0.25,1.9078181
632,0.05,-0.96477486,0.30466964,0.75837147,-0.12518193,4.8015369,4.5,0,-0.34999456,0.02,0.4128845,0.39254379,0.000945838,0.009458383,0.25,1.3260975
632,0.075,-0.91927285,0.25050514,0.082900371,0.059474389,5.460556,4.5,0,-0.35642214,0.035,0.39552817,0.42414933,0.001763416,0.017634161,0.25,1.1119064
632,0.1,-0.46963357,0.15446616,-0.057201598,0.085029761,6.3848005,4.5,0,-0.45482902,0.05,0.33205919,0.46268733,0.005771484,0.057714844,0.25,1.1763496
632,0.125,-0.30290783,0.10980335,-0.073360246,0.059243099,7.100052,4.5,0,-0.58964722,0.1,0.34569862,0.49220469,0.011780198,0.11780198,0.25,1.1575782
632,0.15,0.10391615,0.029386094,-0.02044675,0.036349405,7.1047829,4.5,0,-0.67446332,0.1,0.34642615,0.4918,0.017668795,0.17668795,0.25,1.250838
632,0.175,0.29752624,0.00052277,0.003318461,0.025461688,6.651617,4.5,0,-0.70686348,0.1,0.34621596,0.49056758,0.024193101,0.24193101,0.25,1.3487763
632,0.2,0.40806293,-0.011695118,0.008103394,0.023185569,6.234375,4.5,0,-0.72669685,0.1,0.35820525,0.4895,0.03085885,0.3085885,0.25,1.4328284
632,0.25,0.50797077,-0.020263427,0.027504614,0.017862918,5.781875,4.5,0,-0.69188061,0.1,0.35869171,0.4712,0.03588812,0.3588812,0.25,1.528861
632,0.3,0.45888813,0,0,0,4.5,4.5,0,-0.60964941,0.1,0.34579914,0.4596,0.038374068,0.38374068,0.25,1.5816707
632,0.4,0.66199467,0,0,0,4.5,4.5,0,-0.58648905,0.1,0.33643609,0.4449,0.036789193,0.36789193,0.25,1.9381268
632,0.5,0.83103411,0,0,0,4.5,4.5,0,-0.62042368,0.1,0.30387006,0.4426,0.031420409,0.31420409,0.25,2.2951838
632,0.6,0.98827127,0,0,0,4.5,4.5,0,-0.6501057,0.1,0.3,0.44291476,0.027863097,0.27863097,0.25,2.6861262
