Zone,T,a0,a1,b0,b1,a2,b2,a3,Ma,Mb,Mref2,Rref,f2,f3,s1,s2,xl,xh,AFmin,AFmax
1735,0.4,1.01759518,0.003494937,0.036165463,-0.006599253,3.15E-05,-0.00454894,-0.00130115,4.5,5.1,3.2,10.25,-0.323009779,0.176779461,0.434813345,0.36576498,0.053033838,0.176779461,0.25,2.752953668
1735,0.5,0.993489666,0.001380999,0.019820275,-0.003210911,-0.000745447,-0.001691595,-0.00088176,4.5,5.1,3.2,10.25,-0.307580494,0.197098894,0.399714803,0.331650064,0.059129668,0.197098894,0.25,2.687843547
1735,0.6,0.990527689,0,0.010218299,-0.001252582,0,-0.000379275,-0.000479795,4.5,5.1,3.2,10.25,-0.267275159,0.193246086,0.37389396,0.313290033,0.057973826,0.193246086,0.25,2.686072743
1735,0.7,1.015202808,0,0.004740543,-0.000280115,0,0.000146678,-0.00021934,4.5,5.1,3.2,10.25,-0.222733346,0.173624036,0.356222449,0.306420795,0.052087211,0.173624036,0.25,2.760003267
1735,0.85,1.01232332,0,0.000582415,0.000238233,0,0.000326158,-3.17E-05,4.5,5.1,3.2,10.25,-0.143074833,0.129929752,0.332591755,0.299230338,0.038978925,0.129929752,0.25,2.755004137
1735,1,0.958583708,0,-0.001841589,0.000311598,0,0.000273899,3.25E-05,4.5,5.1,3.2,10.25,-0.052387905,0.085335884,0.312954567,0.29338163,0.025600765,0.085335884,0.25,2.61075228
1736,0.01,1.186057222,0.030347223,0.833579918,-0.185077103,0.019279518,-0.146698736,-0.036223298,6.5,5.3,3.2,10.25,-0.22245091,0.053319345,0.310455514,0.286974576,0.013504669,0.053319345,0.25,1.917598333
1736,0.1,0.593110133,0.086085729,0.260570047,-0.038888098,0.019847426,-0.073313568,-0.000915711,4.5,5.3,3.2,10.25,-0.645818897,0.169214644,0.468427353,0.46513533,0.013486288,0.169214644,0.25,1.978454016
1736,0.2,1.066491577,0.03854473,0.146902711,-0.020340726,0.002690223,-0.031421183,0.001988129,4.5,5.3,3.2,10.25,-0.383473897,0.081098146,0.488659016,0.479570559,0.011153352,0.081098146,0.25,2.998051435
1736,0.3,1.232458873,0.0221359,0.088047148,-0.014094623,0.000151332,-0.018684647,0.000175469,4.5,5.3,3.2,10.25,-0.209832718,0.039394734,0.476316831,0.468517263,0.01181842,0.039394734,0.25,3.460302377
1736,0.4,1.27535112,0.008117674,0.047937818,-0.00819686,0.000610059,-0.010995604,-0.00062633,4.5,5.3,3.2,10.25,-0.172974677,0.042451828,0.455022424,0.45107867,0.012735548,0.042451828,0.25,3.527715792
1736,0.5,1.259509181,0.002411522,0.021771499,-0.003944179,0.000241224,-0.005647311,-0.000697325,4.5,5.3,3.2,10.25,-0.175450413,0.057327201,0.436132982,0.437688319,0.01719816,0.057327201,0.25,3.468689477
1736,0.6,1.234910218,0,0.00574848,-0.001502745,0,-0.002380456,-0.000495259,4.5,5.3,3.2,10.25,-0.164546162,0.064936999,0.419926863,0.426614356,0.0194811,0.064936999,0.25,3.39865634
1736,0.7,1.195643799,0,-0.004062525,-0.000306455,0,-0.000678712,-0.000294909,4.5,5.3,3.2,10.25,-0.129318271,0.058000979,0.40626596,0.415252638,0.017400294,0.058000979,0.25,3.293759912
1736,0.85,1.094691719,0,-0.013455659,0.000318297,0,0.000292134,-0.000107878,4.5,5.3,3.2,10.25,-0.055759723,0.042124905,0.382133273,0.397220382,0.012637471,0.042124905,0.25,2.991424669
1736,1,1.010178727,0,-0.020183362,0.000396791,0,0.000478649,-1.96E-05,4.5,5.3,3.2,10.25,-0.013542116,0.030500646,0.355263973,0.375529804,0.009150194,0.030500646,0.25,2.751775547
1737,0.01,0.714618453,0.084170126,0.609459509,-0.144229373,0.00044141,-0.110901959,-0.036862171,6.5,5.3,3.2,10.25,-0.363202716,0.124030081,0.382992615,0.286292719,0.018592169,0.124030081,0.25,1.645068923
1737,0.1,0.658685401,0.037486509,0.129983386,-0.02025581,0.010206822,-0.041918496,-0.000546793,4.5,5.1,3.2,10.25,-1.400698108,0.511201414,0.49185711,0.425837487,0.020240762,0.511201414,0.25,1.99660179
1737,0.2,0.940296315,0.014840206,0.093964752,-0.017672345,0.000467003,-0.020087162,-0.002745685,4.5,5.1,3.2,10.25,-0.844237543,0.363765029,0.483409535,0.401597722,0.027145159,0.363765029,0.25,2.519057734
1737,0.3,0.956786742,0.006938867,0.060203039,-0.013369085,0.002750108,-0.010455814,-0.00204049,4.5,5.1,3.2,10.25,-0.518710473,0.288969584,0.465450742,0.372210085,0.051017361,0.288969584,0.25,2.58958062
1737,0.4,0.947899108,0.002095501,0.031574828,-0.007489188,0.000751177,-0.005511274,-0.001142535,4.5,5.1,3.2,10.25,-0.446679176,0.251584754,0.429390382,0.339108094,0.057281546,0.251584754,0.25,2.550710798
1737,0.5,0.957530937,-2.36E-05,0.011799684,-0.003445535,0.000116901,-0.002634525,-0.000561244,4.5,5.1,3.2,10.25,-0.397026562,0.225053913,0.399496981,0.318230598,0.058077983,0.225053913,0.25,2.578014502
1737,0.6,0.951185354,0,-3.66E-05,-0.001228059,0,-0.001026871,-0.000224329,4.5,5.1,3.2,10.25,-0.308052903,0.201268442,0.378125069,0.308409462,0.060380533,0.201268442,0.25,2.577860055
1737,0.7,0.954835179,0,-0.006203187,-0.000178896,0,-0.000228929,-5.46E-05,4.5,5.1,3.2,10.25,-0.227719757,0.177485654,0.359670287,0.304924747,0.053245696,0.177485654,0.25,2.595737547
1737,0.85,0.886933056,0,-0.009401104,0.00033862,0,0.000196084,3.78E-05,4.5,5.1,3.2,10.25,-0.132421898,0.141230821,0.325952845,0.296620357,0.042369246,0.141230821,0.25,2.429568743
1737,1,0.794133872,0,-0.010269397,0.00037975,0,0.000256001,5.24E-05,4.5,5.1,3.2,10.25,-0.043260981,0.10916504,0.296524458,0.284261152,0.032749512,0.10916504,0.25,2.214816799
1738,0.01,0.955666571,0.050959182,0.72569227,-0.170438756,0.01075454,-0.127873212,-0.045607042,6.5,5.2,3.2,10.25,-0.27401494,0.095817661,0.310952786,0.264025512,0.019101943,0.095817661,0.25,1.805055799
1738,0.1,0.708948866,0.058831634,0.204976714,-0.032211173,0.01498076,-0.058159173,-8.34E-05,4.5,5.2,3.2,10.25,-1.172394674,0.377963428,0.453001396,0.418548551,0.01718988,0.377963428,0.25,2.14624456
1738,0.2,1.055421772,0.013694657,0.089099636,-0.018707653,0.000176627,-0.00803695,0.000638088,4.5,5.2,3.2,10.25,-0.900069203,0.363377106,0.438632525,0.406736077,0.023559959,0.363377106,0.25,2.948084605
1738,0.3,1.115252075,0.008685797,0.052388423,-0.015086653,-0.009398559,-0.001398431,-0.000320901,4.5,5.2,3.2,10.25,-0.472439188,0.289650479,0.417386645,0.37902097,0.047736169,0.289650479,0.25,3.050029112
1738,0.4,1.136216247,0.002879427,0.029676531,-0.009026952,-0.003156978,-0.001019051,-0.000683062,4.5,5.2,3.2,10.25,-0.341758074,0.24358083,0.391855683,0.36180452,0.073074249,0.24358083,0.25,3.103725686
1738,0.5,1.097374788,0.001466592,0.014460807,-0.004413667,-0.001826643,-0.001039685,-0.000613456,4.5,5.2,3.2,10.25,-0.213785096,0.20191682,0.376098766,0.351970376,0.060575046,0.20191682,0.25,2.980848745
1738,0.6,1.080849891,0,0.004538513,-0.001726979,0,-0.000759533,-0.000401666,4.5,5.2,3.2,10.25,-0.082767925,0.161589167,0.365685334,0.343662445,0.04847675,0.161589167,0.25,2.935740798
1738,0.7,1.1001913,0,-0.001716306,-0.000390494,0,-0.000461844,-0.000223759,4.5,5.2,3.2,10.25,-0.098753986,0.126870197,0.356678965,0.337635343,0.038061059,0.126870197,0.25,2.997753465
1738,0.85,1.095026794,0,-0.007004403,0.000323753,0,-0.000175944,-7.06E-05,4.5,5.2,3.2,10.25,-0.100546049,0.090160066,0.337854816,0.32608755,0.02704802,0.090160066,0.25,2.986680517
1738,1,1.018056802,0,-0.010225151,0.000426285,0,-3.75E-05,-3.96E-06,4.5,5.2,3.2,10.25,-0.035627213,0.060218444,0.319646483,0.315606291,0.018065533,0.060218444,0.25,2.767358131
1739,0.01,1.079207617,0.023675863,0.829082877,-0.187270741,0.025957074,-0.143429947,-0.045863581,6.5,5.2,3.2,10.25,-0.228696948,0.068091541,0.268549434,0.254565044,0.016111846,0.068091541,0.25,1.798807732
1739,0.1,0.44179868,0.097324006,0.225901291,-0.03648817,0.02431177,-0.042997812,-0.002402215,4.5,5.9,3.2,10.25,-0.830250062,0.236956113,0.480720509,0.423108895,0.014653211,0.236956113,0.25,1.820829346
1739,0.2,0.956793747,0.036938718,0.138026893,-0.026179268,-0.00516996,-0.013154777,0.001183851,4.5,5.9,3.2,10.25,-0.598581482,0.18543328,0.486160081,0.459208335,0.0150196,0.18543328,0.25,2.711615216
1739,0.3,1.120251577,0.023214339,0.084454674,-0.018008331,-0.00985339,-0.007218183,0.001380495,4.5,5.9,3.2,10.25,-0.235796172,0.071805422,0.444322062,0.445346664,0.018616384,0.071805422,0.25,3.107273537
1739,0.4,1.175422939,0.007352258,0.048682339,-0.010316642,-0.002604134,-0.003958507,0.000344359,4.5,5.9,3.2,10.25,-0.097524752,0.028438707,0.422203212,0.428486079,0.008531612,0.028438707,0.25,3.218565056
1739,0.5,1.174543738,0.002279922,0.025687389,-0.004963457,-0.001525043,-0.001821491,-0.000165741,4.5,5.9,3.2,10.25,-0.057908307,0.016451792,0.4028273,0.413005979,0.004935537,0.016451792,0.25,3.207644955
1739,0.6,1.174687629,0,0.011885234,-0.001900661,0,-0.000652719,-0.000256637,4.5,5.9,3.2,10.25,-0.047845076,0.014637685,0.381019451,0.394532231,0.004391305,0.014637685,0.25,3.220434261
1739,0.7,1.166153001,0,0.003971335,-0.000395684,0,-9.82E-05,-0.000215766,4.5,5.9,3.2,10.25,-0.041165188,0.015519066,0.36210573,0.380280528,0.00465572,0.015519066,0.25,3.206236131
1739,0.85,1.105826029,0,-0.001971364,0.000393712,0,0.000176508,-0.000124974,4.5,5.9,3.2,10.25,-0.020381335,0.017418778,0.335957949,0.359542542,0.005225634,0.017418778,0.25,3.025041991
1739,1,1.036299251,0,-0.00477893,0.000495591,0,0.000199386,-5.90E-05,4.5,5.9,3.2,10.25,0.001055395,0.018788618,0.312800121,0.338344214,0.005636586,0.018788618,0.25,2.829962253
1801,0.01,0.855236639,0.071097582,0.672911936,-0.162025666,2.00E-05,-0.117399685,-0.035863121,6.5,5.3,3.2,10.25,-0.326238303,0.118615521,0.321707609,0.25504333,0.019618346,0.118615521,0.25,1.745265057
1801,0.1,0.639305907,0.064761517,0.083671022,-0.012966433,-0.000207759,-0.016264938,0.012565025,4.5,6,3.2,10.25,-1.247085846,0.4257092,0.44475301,0.391813731,0.01829872,0.4257092,0.25,2.209049534
1801,0.2,1.04847592,0.005507984,0.077451708,-0.022691743,-0.010051337,-0.00532525,0.0015436,4.5,6,3.2,10.25,-0.610399808,0.245197634,0.437223715,0.398477051,0.024340517,0.245197634,0.25,2.717786644
1801,0.3,1.105769965,0.002945148,0.083415153,-0.02250384,0.002241544,-0.015165563,-0.008179362,4.5,6,3.2,10.25,-0.279076497,0.198690851,0.412827196,0.372893372,0.059607255,0.198690851,0.25,2.705412896
1801,0.4,1.129702758,0.000469488,0.066919662,-0.015302189,0.001239957,-0.013068981,-0.008360251,4.5,6,3.2,10.25,-0.281689451,0.161285414,0.394033048,0.347434459,0.048385624,0.161285414,0.25,2.779094988
1801,0.5,1.073872788,0.002693528,0.045420787,-0.008445423,-0.000952761,-0.008254312,-0.005538275,4.5,6,3.2,10.25,-0.240998703,0.143018417,0.376962214,0.325499266,0.042905525,0.143018417,0.25,2.74554466
1801,0.6,1.062226163,0,0.026721029,-0.003844722,0,-0.004282062,-0.002937787,4.5,6,3.2,10.25,-0.18438287,0.12378501,0.360994879,0.316373158,0.037135503,0.12378501,0.25,2.786569148
1801,0.7,1.088866196,0,0.012920956,-0.001313638,0,-0.001833723,-0.001298205,4.5,6,3.2,10.25,-0.151987394,0.102975738,0.348204104,0.314283354,0.030892721,0.102975738,0.25,2.923500026
1801,0.85,1.089103121,0,0.000280882,0.000233238,0,-0.000146958,-0.000144875,4.5,6,3.2,10.25,-0.121764222,0.077857865,0.326795248,0.308143931,0.023357359,0.077857865,0.25,2.967576042
1801,1,1.009570178,0,-0.006546454,0.000604431,0,0.000385702,0.000233482,4.5,6,3.2,10.25,-0.052364669,0.055301404,0.30940163,0.302199602,0.016590421,0.055301404,0.25,2.753544993
1803,0.01,0.886067432,0.046513621,0.694172141,-0.16286619,0.013128115,-0.123203652,-0.044814828,6.5,5.1,3.2,10.25,-0.298914255,0.095137683,0.368235341,0.281805635,0.018632742,0.095137683,0.25,1.775547473
1803,0.1,0.689606118,0.033641157,0.204693507,-0.037155723,0.004971228,-0.064269532,0.001285525,4.5,4.7,3.2,10.25,-1.229734705,0.441037247,0.478189153,0.413168019,0.020922717,0.441037247,0.25,2.016853028
1803,0.2,0.982296191,0.013625334,0.11447881,-0.020637837,-0.00531724,-0.020659968,0.00141783,4.5,4.7,3.2,10.25,-0.810469457,0.322290042,0.45646291,0.382754634,0.027358797,0.322290042,0.25,2.660727389
1803,0.3,1.048590434,0.013345197,0.073703874,-0.013467676,-0.00320509,-0.011911823,0.001210088,4.5,4.7,3.2,10.25,-0.541433049,0.275869776,0.436568674,0.353675311,0.045562945,0.275869776,0.25,2.913946326
1803,0.4,1.066960626,0.005151866,0.045913945,-0.008274273,-0.003189261,-0.00754044,0.000437344,4.5,4.7,3.2,10.25,-0.412560579,0.250179692,0.400491654,0.335721148,0.072789459,0.250179692,0.25,2.892805291
1803,0.5,1.074718555,0.002003541,0.025811308,-0.004490283,-0.002333332,-0.004251067,-1.04E-05,4.5,4.7,3.2,10.25,-0.359811181,0.226626112,0.374287165,0.32373425,0.067987834,0.226626112,0.25,2.903778949
1803,0.6,1.102735709,0,0.012210047,-0.002029373,0,-0.001995676,-0.000138533,4.5,4.7,3.2,10.25,-0.353274301,0.203085991,0.357653707,0.317034439,0.060925797,0.203085991,0.25,2.997733808
1803,0.7,1.119770741,0,0.003861851,-0.000682921,0,-0.00072457,-0.00014193,4.5,4.7,3.2,10.25,-0.319255692,0.178752398,0.346834787,0.316635008,0.049543611,0.178752398,0.25,3.057955366
1803,0.85,1.036084728,0,-0.0028343,0.000134589,0,7.42E-05,-9.54E-05,4.5,4.7,3.2,10.25,-0.147438263,0.141231944,0.331031665,0.31512612,0.042369583,0.141231944,0.25,2.817900797
1803,1,0.94499859,0,-0.006663688,0.000327153,0,0.000280622,-5.16E-05,4.5,4.7,3.2,10.25,-0.026705256,0.107675668,0.313893155,0.30804938,0.0323027,0.107675668,0.25,2.574083742
1806,0.01,0.985778591,0.043778482,0.733125754,-0.179838688,0.019168244,-0.12461069,-0.043494387,6.5,5,3.2,10.25,-0.336830477,0.114674124,0.328805899,0.264742452,0.018433839,0.114674124,0.25,2.056624989
1806,0.1,0.879734934,0.028672967,0.287099838,-0.034498813,0.032965351,-0.149697186,0.009050598,4.5,4.5,3.2,10.25,-1.320751157,0.433104565,0.438142129,0.40997634,0.016939126,0.433104565,0.25,2.392525515
1806,0.2,1.108136149,0.01936431,0.064744685,-0.019356045,0.007926815,-0.000574147,0.009021042,4.5,4.5,3.2,10.25,-0.878252763,0.289893599,0.495959649,0.423849887,0.020698144,0.289893599,0.25,3.443065456
1806,0.3,1.179461005,0.015319694,0.036328255,-0.016327212,-0.004103121,0.004899339,0.003877447,4.5,4.5,3.2,10.25,-0.496623535,0.220108865,0.440558674,0.417034252,0.029288903,0.220108865,0.25,3.484910419
1806,0.4,1.169706344,0.00500774,0.022377578,-0.009038288,-0.004058976,-0.000283926,0.001288141,4.5,4.5,3.2,10.25,-0.310375722,0.215664573,0.409522125,0.391097481,0.064699372,0.215664573,0.25,3.256417208
1806,0.5,1.165653067,0.002016513,0.008890454,-0.003817564,-0.00219949,-0.002306903,0.000156743,4.5,4.5,3.2,10.25,-0.26706558,0.202889012,0.384018175,0.374511763,0.060866704,0.202889012,0.25,3.201296434
1806,0.6,1.196146952,0,-0.003057553,-0.001130961,0,-0.002159449,-0.000207714,4.5,4.5,3.2,10.25,-0.280291912,0.174675789,0.365617166,0.361206717,0.052402737,0.174675789,0.25,3.293297877
1806,0.7,1.208109132,0,-0.012293584,4.26E-05,0,-0.001521954,-0.000268246,4.5,4.5,3.2,10.25,-0.249606955,0.137881457,0.353289645,0.355963762,0.041364437,0.137881457,0.25,3.335960599
1806,0.85,1.086995554,0,-0.02147852,0.000539421,0,-0.00072943,-0.000203871,4.5,4.5,3.2,10.25,-0.090490317,0.084437405,0.335303755,0.351630826,0.025331222,0.084437405,0.25,2.959973214
1806,1,0.958122939,0,-0.027048557,0.00051058,0,-0.000268683,-0.000120352,4.5,4.5,3.2,10.25,0.012241249,0.050055317,0.315019474,0.339740325,0.015016595,0.050055317,0.25,2.656598076
1807,0.01,1.066180617,0.042977141,0.7265287,-0.16882928,0.009571731,-0.1297069,-0.047442192,6.5,5.2,3.2,10.25,-0.273692746,0.069010137,0.357959099,0.29321523,0.01454392,0.069010137,0.25,1.922313803
1807,0.1,0.739230127,0.072803754,0.212769977,-0.028536802,0.013381067,-0.067736597,-0.001752565,4.5,5.3,3.2,10.25,-0.856336628,0.259956504,0.48519874,0.453656729,0.016318148,0.259956504,0.25,2.174494624
1807,0.2,1.070203408,0.028293963,0.103381232,-0.016031248,-0.004798701,-0.018923304,0.001858503,4.5,5.3,3.2,10.25,-0.382363804,0.103660365,0.493454951,0.456759863,0.017358032,0.103660365,0.25,2.977875179
1807,0.3,1.165677075,0.021525084,0.051890962,-0.008995956,-0.008376555,-0.00656853,0.001503796,4.5,5.3,3.2,10.25,-0.27263388,0.076620706,0.510156888,0.449804411,0.022986212,0.076620706,0.25,3.32538769
1807,0.4,1.192263275,0.006471641,0.02050735,-0.004559598,-0.004744253,-0.001990049,0.00079223,4.5,5.3,3.2,10.25,-0.336656554,0.120451505,0.495229728,0.433682294,0.036135451,0.120451505,0.25,3.309135395
1807,0.5,1.159811351,0.000267035,0.001648832,-0.002012507,-0.002344808,-0.000292959,0.000292941,4.5,5.3,3.2,10.25,-0.333483255,0.139348348,0.471002545,0.415694272,0.041804504,0.139348348,0.25,3.167143503
1807,0.6,1.109718227,0,-0.008870088,-0.000682633,0,0.000238948,5.61E-05,4.5,5.3,3.2,10.25,-0.263187659,0.123500794,0.446350324,0.396823174,0.037050238,0.123500794,0.25,3.036936235
1807,0.7,1.072861394,0,-0.014493492,-6.81E-05,0,0.000344833,-3.54E-05,4.5,5.3,3.2,10.25,-0.169425749,0.092947627,0.423200987,0.384400716,0.027884288,0.092947627,0.25,2.927901259
1807,0.85,1.005177536,0,-0.018687562,0.000222572,0,0.000274306,-6.33E-05,4.5,5.3,3.2,10.25,-0.079589343,0.054904968,0.386851025,0.366616713,0.01647149,0.054904968,0.25,2.735309857
1807,1,0.932392183,0,-0.021815036,0.000235365,0,0.000166566,-5.12E-05,4.5,5.3,3.2,10.25,-0.033049118,0.032865877,0.355720916,0.347785606,0.009859763,0.032865877,0.25,2.542163408
1901,0.01,0.93658497,0.07742531,0.765807588,-0.169115872,0.022460798,-0.133411142,-0.026894806,6.5,5.4,3.2,10.25,-0.314725939,0.069524551,0.310896101,0.300281291,0.011989797,0.069524551,0.25,1.871707605
1901,0.1,0.484825222,0.084764212,0.162228544,-0.026287878,0.029544999,-0.033151524,0.003032211,4.5,5.9,3.2,10.25,-0.954971597,0.199459689,0.469017122,0.46115935,0.010867587,0.199459689,0.25,1.986897317
1901,0.2,1.021215493,0.015379894,0.104222443,-0.022083733,0.01621073,-0.005577109,-0.004490247,4.5,5.9,3.2,10.25,-0.699447118,0.139240097,0.507269256,0.506985535,0.010471235,0.139240097,0.25,2.967353928
1901,0.3,1.079835639,0.007591719,0.061462653,-0.012891612,0.008616909,-0.00332507,-0.000646934,4.5,5.9,3.2,10.25,-0.417416861,0.088150883,0.506401145,0.489633199,0.014725746,0.088150883,0.25,3.041987558
1901,0.4,1.089518227,0.005845943,0.035281752,-0.005667849,0.006502608,-0.002668612,0.00141631,4.5,5.9,3.2,10.25,-0.466174161,0.114638387,0.467658894,0.45705012,0.020246924,0.114638387,0.25,3.05311568
1901,0.5,1.099244561,0.003038332,0.019821844,-0.002027173,-0.000214926,-0.001940649,0.001509211,4.5,5.9,3.2,10.25,-0.552323737,0.155777303,0.423202873,0.430937909,0.02669862,0.155777303,0.25,3.000851801
1901,0.6,1.151848975,0,0.010198995,-0.00041315,0,-0.001154863,0.001028279,4.5,5.9,3.2,10.25,-0.61089715,0.174648141,0.386511085,0.405228238,0.025288107,0.174648141,0.25,3.141834928
1901,0.7,1.206997934,0,0.003827982,0.000219151,0,-0.000586436,0.000592545,4.5,5.9,3.2,10.25,-0.597371234,0.172111258,0.363430129,0.383095537,0.022859214,0.172111258,0.25,3.331761684
1901,0.85,1.206789371,0,-0.002461363,0.000420438,0,-0.00014046,0.000202302,4.5,5.9,3.2,10.25,-0.427609506,0.14607234,0.340940266,0.348013716,0.02705887,0.14607234,0.25,3.340149089
1901,1,1.110026253,0,-0.006926398,0.000344411,0,3.28E-05,2.54E-05,4.5,5.9,3.2,10.25,-0.180545958,0.112559426,0.324394933,0.317684943,0.033767828,0.112559426,0.25,3.035225673
2001,0.01,1.130432464,0.012426121,0.897449678,-0.192139576,0.036461663,-0.154153032,-0.04845438,6.5,5.2,3.2,10.25,-0.250467775,0.045668836,0.256898419,0.302143457,0.010173072,0.045668836,0.25,1.780210743
2001,0.1,0.436394256,0.084975617,0.237381997,-0.036101893,0.021574476,-0.055496095,-0.003003355,4.5,5.5,3.2,10.25,-0.747939884,0.115457815,0.392113132,0.458649468,0.008163132,0.115457815,0.25,1.737677335
2001,0.2,0.900048304,0.039513684,0.160303944,-0.025492259,0.001697662,-0.024647134,0.000406485,4.5,5.5,3.2,10.25,-0.641207292,0.096133288,0.406590651,0.498127823,0.008149374,0.096133288,0.25,2.552986011
2001,0.3,1.063728088,0.030829571,0.117481342,-0.019223841,-0.001315504,-0.014153366,0.000518617,4.5,5.5,3.2,10.25,-0.448625665,0.065906215,0.408556301,0.507761798,0.008034737,0.065906215,0.25,3.039539892
2001,0.4,1.229917756,0.014858812,0.080402835,-0.011670227,0.000726586,-0.007854745,0.000328362,4.5,5.5,3.2,10.25,-0.369160233,0.047461039,0.38546828,0.498849244,0.007477901,0.047461039,0.25,3.496891989
2001,0.5,1.310979532,0.005541164,0.051214764,-0.00595386,-0.000242892,-0.00387129,0.000121833,4.5,5.5,3.2,10.25,-0.308393822,0.042914882,0.366458767,0.48274679,0.009895711,0.042914882,0.25,3.715480992
2001,0.6,1.325398271,0,0.030609696,-0.002475229,0,-0.001556423,1.95E-05,4.5,5.5,3.2,10.25,-0.266642893,0.04775602,0.355590644,0.465149544,0.014326806,0.04775602,0.25,3.732610698
2001,0.7,1.317172078,0,0.016942072,-0.000679437,0,-0.000386197,-1.88E-05,4.5,5.5,3.2,10.25,-0.213844462,0.056071461,0.350348311,0.442256641,0.016821438,0.056071461,0.25,3.724907625
2001,0.85,1.239304607,0,0.004456582,0.000332621,0,0.000254177,-2.91E-05,4.5,5.5,3.2,10.25,-0.085647413,0.062106332,0.341149612,0.409565834,0.018631899,0.062106332,0.25,3.457624176
2001,1,1.137004392,0,-0.003209076,0.000518101,0,0.000357607,-2.28E-05,4.5,5.5,3.2,10.25,0.028739859,0.053412547,0.327808944,0.382317974,0.016023764,0.053412547,0.25,3.266298675
2002,0.01,1.001630608,0.047561652,0.784215044,-0.17773154,0.028775074,-0.139736591,-0.042422643,6.5,5.3,3.2,10.25,-0.262536545,0.065087212,0.245072086,0.273397013,0.0133651,0.065087212,0.25,1.795143235
2002,0.1,0.530483316,0.054548275,0.187673872,-0.034389496,0.027496873,-0.048536637,-0.00283289,4.5,5.2,3.2,10.25,-0.881762104,0.201110701,0.400814154,0.427174282,0.011831963,0.201110701,0.25,1.895503933
2002,0.2,1.025035074,0.022323831,0.095698806,-0.018509883,0.005536587,-0.013358459,0.001292695,4.5,5.2,3.2,10.25,-0.716076215,0.144853636,0.416694653,0.488163457,0.010007601,0.144853636,0.25,2.953068905
2002,0.3,1.202649818,0.009100753,0.05512125,-0.012263393,0.003249603,-0.004698601,-0.001074515,4.5,5.2,3.2,10.25,-0.542938217,0.125838672,0.406428728,0.482379893,0.012873433,0.125838672,0.25,3.41739521
2002,0.4,1.178992976,0.006092577,0.032268163,-0.007057342,0.001459124,-0.004726419,-0.001470151,4.5,5.2,3.2,10.25,-0.328994944,0.138270227,0.384173519,0.451156098,0.037918785,0.138270227,0.25,3.275411693
2002,0.5,1.189228649,0.002445242,0.015974966,-0.00348494,-0.000278938,-0.003788975,-0.001106034,4.5,5.2,3.2,10.25,-0.203824735,0.136290894,0.362010819,0.422660189,0.040887268,0.136290894,0.25,3.257179036
2002,0.6,1.193288681,0,0.004793965,-0.001394796,0,-0.002329446,-0.000650014,4.5,5.2,3.2,10.25,-0.139257732,0.118146625,0.345070065,0.396724995,0.035443988,0.118146625,0.25,3.262802403
2002,0.7,1.1834691,0,-0.002314458,-0.000341052,0,-0.00122326,-0.000325653,4.5,5.2,3.2,10.25,-0.097610723,0.097658439,0.33124511,0.380422289,0.029297532,0.097658439,0.25,3.247476521
2002,0.85,1.025949314,0,-0.008268654,0.000233314,0,-0.000327621,-7.42E-05,4.5,5.2,3.2,10.25,0.021746602,0.064936565,0.308311789,0.359299059,0.01948097,0.064936565,0.25,2.875608781
2002,1,0.895108,0,-0.011894828,0.000324381,0,3.48E-05,2.19E-05,4.5,5.2,3.2,10.25,0.06842843,0.04131936,0.284079957,0.334573404,0.012395808,0.04131936,0.25,2.76265632
2003,0.01,0.892805342,0.040086634,0.794362515,-0.176372364,0.027959743,-0.137499988,-0.045284362,6.5,5.2,3.2,10.25,-0.272721376,0.064371551,0.245551885,0.281833122,0.01222918,0.064371551,0.25,1.647225801
2003,0.1,0.459126686,0.05195897,0.213528992,-0.037999464,0.022988959,-0.048990248,-0.001824396,4.5,5.1,3.2,10.25,-0.943864936,0.188026094,0.407718672,0.463046027,0.010112896,0.188026094,0.25,1.75534054
2003,0.2,0.823515175,0.020054215,0.108064592,-0.019431624,0.000984797,-0.008076764,0.000361914,4.5,5.1,3.2,10.25,-0.82064032,0.175833911,0.399733042,0.479992901,0.011322382,0.175833911,0.25,2.411349643
2003,0.3,0.969255327,0.010385096,0.072665975,-0.013937746,0.005006247,-0.000330436,-0.000236819,4.5,5.1,3.2,10.25,-0.551534972,0.134403629,0.376206134,0.470260792,0.013219598,0.134403629,0.25,2.788687783
2003,0.4,1.115498909,0.008209879,0.049711154,-0.00862089,0.002068531,0.000984619,5.66E-06,4.5,5.1,3.2,10.25,-0.401273379,0.083609621,0.358694281,0.451479878,0.010801642,0.083609621,0.25,3.186817001
2003,0.5,1.210765088,0.003749508,0.031723085,-0.004496521,0.00039641,0.000531372,0.000117521,4.5,5.1,3.2,10.25,-0.263855325,0.052062179,0.346384642,0.428062595,0.013703285,0.052062179,0.25,3.419287953
2003,0.6,1.236761805,0,0.018524983,-0.001919951,0,0.000166784,0.000108046,4.5,5.1,3.2,10.25,-0.182027103,0.036452477,0.341920523,0.404303499,0.010935743,0.036452477,0.25,3.447052009
2003,0.7,1.212216908,0,0.009812131,-0.000566176,0,3.88E-06,7.55E-05,4.5,5.1,3.2,10.25,-0.112760687,0.030442928,0.342836855,0.387699241,0.009132878,0.030442928,0.25,3.361358751
2003,0.85,1.093262315,0,0.0021415,0.000215032,0,-6.84E-05,3.58E-05,4.5,5.1,3.2,10.25,-0.010428404,0.028410894,0.336122037,0.370246239,0.008523268,0.028410894,0.25,2.983479013
