x,y
265737.5,584687.52
265737.5,584662.48
265737.5,584637.52
265737.5,584612.48
265737.5,584587.52
265737.5,584562.48
265737.5,584537.52
265737.5,584512.48
265737.5,584487.52
265737.5,584462.48
265737.5,584437.52
265737.5,584412.48
265737.5,584387.52
265737.5,584362.48
265762.5,584337.52
265762.5,584312.48
265762.5,584287.52
265762.5,584262.48
265762.5,584237.52
265787.5,584212.48
265787.5,584187.52
265787.5,584162.48
265787.5,584137.52
265812.5,584112.48
265831.77,584093.24
265826.62,584050
265825.62,584025.64
265825.78,584000.76
265827.5,583977.52
265830.76,583955.76
265834.4,583940.64
265838.88,583925
265842.04,583917
265849.32,583900.68
265859.18,583884.2
265865.46,583875
265869.62,583869.64
265887.5,583849.43
265887.5,583837.52
265887.5,583812.48
265912.5,583787.52
265912.5,583762.48
265912.5,583737.52
265912.5,583712.48
265912.5,583687.52
265912.5,583662.48
265912.5,583637.52
265937.5,583612.48
265937.5,583587.52
265937.5,583562.48
265962.5,583537.52
265962.5,583512.48
265962.5,583487.52
265987.5,583462.48
265987.5,583437.52
266012.5,583412.48
266037.5,583387.52
266037.5,583362.48
266062.5,583337.52
266062.5,583312.48
266087.5,583287.52
266112.5,583262.48
266137.5,583237.52
266137.5,583212.48
266137.5,583187.52
266162.5,583162.48
266187.5,583137.52
266212.5,583112.48
266212.5,583087.52
266212.5,583062.48
266237.5,583037.52
266237.5,583012.48
266262.5,582987.52
266262.5,582962.48
266262.5,582937.52
266287.5,582912.48
266287.5,582887.52
266287.5,582862.48
266287.5,582837.52
266287.5,582812.48
266287.5,582787.52
266287.5,582762.48
266287.5,582737.52
266287.5,582712.48
266262.5,582687.52
266262.5,582662.48
266262.5,582637.52
266262.5,582612.48
266262.5,582587.52
266262.5,582562.48
266262.5,582537.52
266262.5,582512.48
266262.5,582487.52
266262.5,582462.48
266262.5,582437.52
266262.5,582412.48
266262.5,582387.52
266237.5,582362.48
266237.5,582337.52
266237.5,582312.48
266237.5,582287.52
266237.5,582262.48
266237.5,582237.52
266262.5,582212.48
266262.5,582187.52
266262.5,582162.48
266287.5,582137.52
266287.5,582112.48
266287.5,582087.52
266287.5,582062.48
266312.5,582037.52
266312.5,582012.48
266337.5,581987.52
266362.5,581962.48
266362.5,581937.52
266362.5,581912.48
266362.5,581887.52
266387.5,581862.48
266387.5,581837.52
266387.5,581812.48
266387.5,581787.52
266412.5,581762.48
266437.5,581737.52
266462.5,581712.48
266462.5,581687.52
266462.5,581662.48
266462.5,581637.52
266462.5,581612.48
266462.5,581587.52
266462.5,581562.48
266462.5,581537.52
266462.5,581512.48
266462.5,581487.52
266462.5,581462.48
266462.5,581437.52
266462.5,581412.48
266462.5,581387.52
266462.5,581362.48
266462.5,581337.52
266487.5,581312.48
266487.5,581287.52
266512.5,581262.48
266512.5,581237.52
266537.5,581212.48
266537.5,581187.52
266537.5,581162.48
266562.5,581137.52
266562.5,581112.48
266562.5,581087.52
266562.5,581062.48
266562.5,581037.52
266562.5,581012.48
266562.5,580987.52
266562.5,580962.48
266537.5,580937.52
266537.5,580912.48
266537.5,580887.52
266537.5,580862.48
266537.5,580837.52
266537.5,580812.48
266537.5,580787.52
266537.5,580762.48
266537.5,580737.52
266537.5,580712.48
266537.5,580687.52
266537.5,580662.48
266537.5,580637.52
266537.5,580612.48
266537.5,580587.52
266537.5,580562.48
266537.5,580537.52
266512.5,580512.48
266487.5,580487.52
266462.5,580462.48
266462.5,580437.52
266437.5,580412.48
266412.5,580387.52
266412.5,580362.48
266387.5,580337.52
266387.5,580312.48
266362.5,580287.52
266362.5,580262.48
266337.5,580237.52
266312.5,580212.48
266312.5,580187.52
266312.5,580162.48
266287.5,580137.52
266287.5,580112.48
266287.5,580087.52
266262.5,580062.48
266262.5,580037.52
266262.5,580012.48
266262.5,579987.52
266262.5,579962.48
266237.5,579937.52
266237.5,579912.48
266212.5,579887.52
266212.5,579862.48
266212.5,579837.52
266187.5,579812.48
266187.5,579787.52
266187.5,579762.48
266187.5,579737.52
266187.5,579712.48
266187.5,579687.52
266187.5,579662.48
266187.5,579637.52
266162.5,579612.48
266162.5,579587.52
266162.5,579562.48
266137.5,579537.52
266137.5,579512.48
266137.5,579487.52
266112.5,579462.48
266112.5,579437.52
266112.5,579412.48
266112.5,579387.52
266112.5,579362.48
266112.5,579337.52
266137.5,579312.48
266137.5,579287.52
266137.5,579262.48
266137.5,579237.52
266137.5,579212.48
266151.01,579198.99
266118.1,579193.08
266108,579192
266100,579190.36
266075,579187.36
266050,579185.12
266040.54,579184.48
266034.12,579184.12
266025,579183.52
266017.24,579182.76
266006.96,579181.92
265994.56,579180.44
265972.78,579177.24
265962.44,579175
265952.32,579172.68
265945.88,579170.88
265933.38,579166.64
265925,579164
265915.24,579159.76
265906.16,579156.2
265900,579153.64
265893.24,579150
265881.66,579143.32
265875,579139.8
265866.06,579133.92
265851.12,579125
265836.38,579113.64
265825,579105.52
265817.54,579100
265808.12,579091.88
265794.1,579080.88
265786.06,579075
265780.4,579069.64
265775,579064.88
265766.84,579058.2
265756.5,579050
265750,579038.88
265744.68,579030.32
265741.04,579016.08
265740.32,579009.68
265739.28,579000
265741.22,578991.24
265742.84,578982.2
265744.32,578975
265750,578961.24
265753.06,578953.08
265757.78,578942.24
265760.9,578935.92
265765.82,578925
265769,578919
265781.18,578893.8
265785.38,578885.36
265790,578875
265793.04,578868.08
265800,578850
265806.32,578831.32
265808.18,578825
265813.62,578800
265814.72,578789.76
265816.12,578775
265816.18,578766.2
265816.04,578758.92
265816.1,578750
265813.44,578725
265808.6,578700
265801.96,578676.92
265794.54,578655.52
265787.06,578637.92
265780.88,578625
265775,578614.48
265769.94,578605.08
265760.04,578590
265750,578576.36
265737.94,578562.08
265712.5,578534.64
265712.5,578512.48
265712.5,578487.52
265712.5,578462.48
265712.5,578437.52
265712.5,578412.48
265712.5,578387.52
265712.5,578362.48
265712.5,578337.52
265712.5,578312.48
265712.5,578287.52
265712.5,578262.48
265712.5,578237.52
265712.5,578212.48
265712.5,578187.52
265712.5,578162.48
265712.5,578137.52
265712.5,578112.48
265712.5,578087.52
265712.5,578062.48
265712.5,578037.52
265712.5,578012.48
265712.5,577987.52
265712.5,577962.48
265737.5,577937.52
265737.5,577912.48
265737.5,577887.52
265737.5,577862.48
265737.5,577837.52
265737.5,577812.48
265737.5,577787.52
265712.5,577762.48
265712.5,577737.52
265712.5,577712.48
265712.5,577687.52
265712.5,577662.48
265712.5,577637.52
265712.5,577612.48
265712.5,577587.52
265712.5,577562.48
265712.5,577537.52
265712.5,577512.48
265712.5,577487.52
265712.5,577462.48
265712.5,577437.54
265731.28,577406.32
265734.54,577400
265740.32,577390.32
265746.38,577378.64
265750,577372
265757.68,577357.68
265761.38,577350
265766.16,577341.2
265773.28,577326.76
265783.24,577308.24
265787.5,577300
265792.6,577292.56
265800,577280.36
265805.9,577269.08
265810.78,577260.76
265815.68,577250
265819.44,577244.44
265837.31,577212.29
265812.5,577187.52
265787.5,577162.48
265762.5,577137.52
265762.5,577112.48
265762.5,577087.52
265762.5,577062.48
265737.5,577037.52
265737.5,577012.48
265737.5,576987.52
265737.5,576962.48
265737.5,576937.52
265737.5,576912.48
265737.5,576887.52
265737.5,576862.48
265737.5,576837.52
265737.5,576812.48
265737.5,576787.52
265737.5,576762.48
265737.5,576737.52
265737.5,576712.48
265712.5,576687.52
265712.5,576662.48
265712.5,576637.52
265687.5,576612.48
265687.5,576587.52
265687.5,576562.48
265687.5,576537.52
265678.26,576528.26
265679.04,576516.56
265679.04,576498.18
265678.09,576475.78
265675.69,576456.96
265667.94,576425
265663.62,576411.36
265659.82,576400
265644.16,576355.8
265637.5,576338.2
265637.5,576337.52
265637.5,576312.48
265612.5,576287.52
265612.5,576262.48
265612.5,576237.52
265612.5,576212.48
265587.5,576187.52
265562.5,576162.48
265537.5,576137.52
265587.5,576012.48
265587.5,575987.52
265587.5,575962.48
265587.5,575937.52
265587.5,575912.48
265587.5,575887.52
265587.5,575862.48
265587.5,575837.52
265587.5,575812.48
265587.5,575787.52
265562.5,575762.48
265562.5,575737.52
265562.5,575712.48
265562.5,575687.52
265562.5,575662.48
265537.5,575637.52
265537.5,575612.48
265537.5,575587.52
265512.5,575562.48
265512.5,575537.52
265512.5,575512.48
265512.5,575487.52
265512.5,575462.48
265512.5,575437.52
265512.5,575412.48
265512.5,575387.52
265512.5,575362.48
265512.5,575337.52
265512.5,575312.48
265487.5,575287.52
265487.5,575262.48
265487.5,575237.52
265487.5,575212.48
265487.5,575187.52
265487.5,575162.48
265487.5,575137.52
265487.5,575129.12
265459.9,575115.08
265450,575108.68
265438.72,575100
265431.76,575093.24
265425,575080.24
265395,575037.52
265362.5,575037.52
265337.5,575037.52
265312.5,575037.52
265287.5,575037.52
265262.5,575037.52
265237.5,575037.52
265217.44,575037.52
265187.28,575012.68
265173.4,575000
265161.82,574988.2
265150,574975.12
265138.62,574961.36
265129.82,574950
265125,574943.52
265117.32,574932.68
265107.24,574917.76
265096.16,574900
265090.46,574890.44
265081.5,574875
265070.24,574854.76
265061.6,574838.44
265036.06,574788.92
265029.24,574775
265015.96,574750
265001.44,574723.56
264992.76,574707.24
264984.22,574690.76
264977.62,574677.64
264967.82,574657.2
264964.5,574650
264953.72,574625
264945.78,574604.2
264941.56,574591.56
264937.5,574578.48
264937.5,574562.48
264937.5,574537.52
264916.72,574516.71
264928.24,574428.24
264929.62,574420.36
264933.66,574400
264939.78,574375
264950,574337.56
264979,574206.78
265010.14,574082.56
265023.89,574055.44
265050.45,574025.14
265094.52,573990.14
265131.31,573963.47
265172.9,573942.92
265201.41,573925.26
265227.19,573908.3
265258.38,573875.84
265281.66,573837
265283.6,573833.56
265288,573825
265291.68,573816.68
265297.66,573802.32
265300,573796
265305.1,573780.08
265308.94,573766.08
265313.1,573750
265329.18,573679.2
265334.54,573659.56
265337.4,573650
265340.72,573640.68
265347.82,573622.8
265356.06,573606.08
265359.34,573600
265365.46,573590.48
265375,573577.2
265386.06,573563.92
265399.04,573550
265412.44,573537.44
265425,573526.44
265439.24,573514.24
265450,573505.68
265456.22,573500
265466.38,573491.36
265475,573484.32
265484.56,573475
265500,573461.76
265505.6,573455.64
265510.24,573450
265517.78,573442.76
265525,573435.2
265529.29,573429.3
265537.5,573437.52
265612.5,573387.52
265512.5,573362.48
265512.5,573337.52
265512.5,573312.48
265512.5,573287.52
265512.5,573262.48
265512.5,573237.52
265512.5,573212.48
265512.5,573187.52
265487.5,573162.48
265487.5,573137.52
265487.5,573112.48
265487.5,573108.41
265500,573024.68
265504.16,573004.2
265506.9,572993.12
265511.62,572975
265518.82,572950
265534.12,572900
265543.32,572868.32
265550,572843.36
265553.76,572828.76
265556,572819
265558.54,572808.48
265562.94,572787.92
265565.54,572775
265567.06,572767.08
265568.84,572756.2
265570.66,572745.68
265573.34,572726.68
265576.46,572701.52
265578.78,572678.8
265580.72,572655.76
265582.82,572625
265584.1,572600
265585,572575
265585.46,572550
265585.4,572525
265584.68,572500
265583.18,572475
265580.82,572450
265577.72,572427.76
265573.18,572401.8
265568.62,572381.36
265567.12,572375
265560.28,572350
265557.84,572342.12
265553.5,572328.48
265550,572318.08
265545.22,572304.76
265533.5,572275
265525,572254.44
265516.24,572233.76
265508.62,572216.36
265493.1,572181.92
265489.88,572175
265485.28,572164.68
265475,572142.36
265466.12,572125
265455.72,572100
265446.94,572078.08
265435.34,572050
265424.04,572025
265416,572009
265407.38,571992.64
265400,571979.12
265389.44,571960.56
265383.18,571950
265362.5,571918.05
265362.5,571962.48
265387.5,571987.52
265387.5,572012.48
265312.5,571937.52
265287.5,571912.48
265262.5,571887.52
265237.5,571862.48
265235.43,571862.48
265193.34,571781.64
265185.44,571764.56
265182.6,571757.64
265179.34,571750
265171.46,571728.56
265168.04,571718
265165.12,571709.88
265162.06,571700
265158.9,571691.08
265155.66,571680.68
265152.76,571672.24
265150,571663.92
265142.18,571642.2
265139.56,571635.44
265135.82,571625
265132.76,571617.24
265127.28,571602.24
265118.68,571581.32
265116.22,571575
265111.54,571563.44
265106.24,571550
265100,571533.32
265097.56,571527.44
265090.66,571509.36
265087.22,571500
265084.22,571490.8
265079.18,571475
265075,571459.2
265072.88,571452.12
265068.16,571431.8
265066.62,571425
265062.94,571401.2
265057.6,571370.42
265057.6,571334.56
265069.28,571267.98
265097.27,571142.59
265127.92,571019.36
265156.95,570897.76
265181.76,570779.8
265182.72,570775
265190.12,570740.12
265193.46,570725
265199.1,570700.92
265204.34,570679.36
265211.96,570650
265219,570625
265227.24,570597.76
265234.54,570575
265243,570550
265253.16,570521.8
265265.06,570490.08
265287.5,570431.2
265287.5,570412.48
265287.5,570387.52
265287.5,570362.48
265287.5,570337.52
265287.5,570312.48
265287.5,570287.52
265287.5,570262.48
265287.5,570237.52
265287.5,570232.41
265237.5,570262.48
265212.5,570287.52
265187.5,570312.48
265162.5,570337.52
265137.5,570362.48
265112.5,570387.52
265087.5,570412.48
265062.5,570437.52
265037.5,570437.52
265012.5,570462.48
264987.5,570487.52
264962.5,570512.48
264937.5,570537.52
264912.5,570537.52
264887.5,570537.52
264862.5,570537.52
264837.5,570537.52
264812.5,570537.52
264787.5,570537.52
264762.5,570562.48
264737.5,570587.52
264712.5,570612.48
264637.58,570687.52
264612.5,570687.52
264587.5,570687.52
264562.5,570687.52
264537.5,570687.52
264512.5,570687.52
264487.5,570712.48
264462.5,570712.48
264437.5,570712.48
264412.5,570712.48
264387.5,570712.48
264362.5,570712.48
264337.5,570712.48
264312.5,570712.48
264287.5,570712.48
264262.5,570712.48
264237.5,570712.48
264212.5,570712.48
264187.5,570712.48
264162.5,570712.48
264137.5,570712.48
264112.5,570737.52
264087.5,570737.52
264062.5,570737.52
264037.5,570737.52
264012.5,570762.48
263987.5,570762.48
263962.5,570762.48
263937.5,570787.52
263912.5,570787.52
263887.5,570787.52
263862.5,570812.48
263837.5,570837.52
263812.5,570862.48
263787.5,570862.48
263762.5,570862.48
263737.5,570862.48
263712.5,570887.52
263687.5,570887.52
263587.5,570787.52
263562.5,570762.48
263537.5,570737.52
263512.5,570712.48
263512.5,570687.52
263487.5,570662.48
263487.5,570637.52
263487.5,570612.48
263487.5,570587.52
263487.5,570562.48
263462.5,570537.52
263462.5,570512.48
263462.5,570487.52
263437.5,570462.48
263437.5,570437.52
263437.5,570412.48
263437.5,570387.52
263437.5,570362.48
263437.5,570337.52
263412.5,570312.48
263412.5,570287.52
263387.5,570262.48
263387.5,570237.52
263387.5,570212.48
263387.5,570187.52
263362.5,570162.48
263362.5,570137.52
263362.5,570112.48
263362.5,570087.52
263337.5,570062.48
263337.5,570037.52
263337.5,570012.48
263337.5,569987.52
263337.5,569962.48
263337.5,569937.52
263337.5,569912.48
263337.5,569887.52
263362.5,569862.48
263362.5,569837.52
263362.5,569812.48
263362.5,569787.52
263362.5,569762.48
263362.5,569737.52
263362.5,569712.48
263362.5,569687.52
263362.5,569662.48
263362.5,569637.52
263362.5,569612.48
263362.5,569587.52
263362.5,569562.48
263362.5,569537.52
263362.5,569512.48
263362.5,569487.52
263362.5,569462.48
263362.5,569437.52
263362.5,569412.48
263362.5,569387.52
263362.5,569362.48
263362.5,569357.2
263310.18,569475
263292.06,569517.08
263288.5,569525
263284.54,569534.56
263277.76,569550
263275,569556.8
263266.54,569575
263253.9,569603.88
263250,569613.24
263244.06,569625
263238.18,569638.2
263222.94,569672.92
263219.24,569680.76
263215.18,569690.2
263210.56,569700
263207.56,569707.56
263199.4,569725.64
263191.04,569741.08
263185.56,569750
263181.66,569756.64
263175,569766.48
263167.94,569775
263159.54,569784.48
263150,569793.92
263143.28,569800
263134.24,569807.44
263050.42,569892.96
263036.57,569908.79
263026.85,569927.01
263019.77,569951.87
263013.58,569983.35
263008.85,570010.3
262991.8,570136.1
262969.57,570262.3
262965.82,570281.58
262962.32,570294.58
262955.33,570310.21
262940.26,570328.86
262924.11,570342.97
262907.43,570353.05
262886.38,570360.64
262885.84,570360.8
262875,570364.36
262865.54,570365.56
262858.76,570366.24
262850,570367.24
262825,570365.44
262800,570360.44
262779.66,570354.68
262772.46,570352.48
262735.28,570339.76
262703.82,570328.8
262679.12,570320.88
262650,570311.88
262602.18,570297.8
262575,570289.56
262550,570281.64
262522.22,570272.2
262500,570264.44
262416.12,570233.88
262379.1,570220.92
262341.5,570208.48
262303.44,570196.56
262275,570188
262223.04,570173
262153.24,570153.24
262128.92,570146.08
262117.02,570142.36
262063.62,570142.36
261959.4,570177.12
261931.32,570197.18
261916.84,570183.2
261907,570175
261900,570169.56
261889.02,570161
261878.16,570153.12
261860.12,570139.88
261850,570132.92
261838,570125
261814.6,570110.38
261671.87,570148.24
261352.36,570254.43
261058.61,570307.52
260893.7,570346.13
260764.86,570447.49
260682.41,570490.93
260543.26,570500.59
260419.58,570544.03
260285.59,570582.64
260141.29,570597.12
260079.45,570563.33
260089.76,570360.61
260105.22,570138.59
260105.22,569902.08
260100,569706.44
260076.56,569700
260065.68,569684.32
260062.22,569675
260057.32,569667.68
260050,569651.8
260041.36,569633.64
260038.02,569625
260032.76,569617.24
260019.88,569594.88
260013.84,569586.12
260007.1,569575
260000,569566.64
259993.32,569556.68
259989.46,569550
259982.72,569542.32
259975,569532.92
259969.04,569525
259960.12,569514.88
259950,569502.08
259945.84,569495.8
259939.26,569485.76
259930.94,569469.05
259912.5,569487.52
259887.5,569512.48
259862.5,569537.52
259837.5,569537.52
259812.5,569537.52
259787.5,569537.52
259762.5,569537.52
259737.5,569537.52
259712.5,569537.52
259687.5,569537.52
259662.5,569537.52
259637.5,569537.52
259630.04,569537.52
259620.06,569545.08
259605.48,569555.52
259600,569559.12
259590.52,569565.52
259574.44,569575.56
259559.6,569584.56
259543.62,569593.64
259525,569603.44
259518.18,569606.8
259510.66,569610.68
259493.68,569618.68
259478.92,569625
259458.5,569633.52
259450,569636.76
259440.38,569640.36
259431.62,569643.36
259408.28,569651.82
259384.74,569452.48
259385.12,569447.6
259371.44,569425
259364.96,569410.08
259360.76,569400
259355.2,569380.2
259353.18,569371.8
259350,569353.92
259346.96,569328.08
259346.4,569321.44
259345.54,569304.44
259345.16,569295.12
259344.84,569280.2
259344.76,569269.76
259345.1,569245.12
259345.68,569229.32
259346.08,569221.08
259347.32,569202.68
259350,569175.44
259353,569153
259354.04,569146
259356.54,569131.52
259357.56,569125
259362.34,569100
259364.62,569089.64
259372.54,569052.44
259375,569041.44
259377.84,569027.88
259379.22,569020.8
259382.1,569007.12
259385.82,568987.52
259387.5,568987.52
259412.5,568987.52
259437.5,568987.52
259462.5,568987.52
259482.16,568987.52
259526.41,568892.32
259532.66,568817.32
259533.62,568808.64
259534.32,568800
259536.66,568775
259539.4,568739.44
259540.2,568725
259540.6,568715.64
259541.32,568687.52
259487.5,568687.52
259337.5,568687.52
259212.5,568687.52
258824.76,568632.68
258520.51,568544.47
258212.5,568462.48
257869.64,568357.88
257535.66,568233.78
257578.63,568317.31
257604.99,568398.42
257623.82,568493.65
257627.58,568578.29
257616.29,568666.46
257575,568777.68
257543.92,568884.58
257522.83,569042.58
257533.37,569205.52
257569.18,569405.8
257582.96,569442.08
257584.94,569450
257587.56,569462.44
257590.12,569475
257591.5,569483.52
257592.78,569492.76
257593.9,569500
257596.82,569528.2
257597.96,569547.92
257598.74,569573.76
257598.54,569598.56
257597.6,569622.64
257595.84,569645.8
257595.06,569654.92
257593.32,569668.32
257592.64,569675
257588.38,569700
257585.78,569710.76
257582.52,569725
257575,569749.68
257567.62,569767.64
257564.82,569775
257559.98,569785
257553.1,569800
257550,569805.68
257543.06,569818.08
257539.44,569825
257533.88,569833.88
257525,569848.92
257514.52,569864.48
257507.9,569875
257494.34,569894.36
257490.68,569900
257483.96,569908.92
257475,569921.52
257452.76,569950
257439.68,569964.68
257430.76,569975
257425,569980.92
257415.4,569990.44
257406,570000
257400,570005.52
257389.48,570014.48
257377.64,570025
257350,570046.36
257333.1,570058.08
257325,570063.88
257318.22,570068.2
257308.44,570075
257300,570080.48
257287.88,570087.88
257275,570096.36
257269.2,570100
257257.08,570107.08
257250,570111.64
257241.46,570116.44
257228.04,570125
257221,570129
257209.94,570134.92
257200,570140.88
257193.96,570144
257183.66,570150
257150,570166.92
257133.4,570175
257127.54,570177.56
257118.24,570181.76
257110.12,570185.12
257100,570189.92
257092.96,570193
257078.88,570200
257071.76,570203.24
257058.94,570208.92
257042.42,570217.44
257010.9,570235.88
257000,570243.2
256990.82,570250
256981.54,570256.48
256975,570261.68
256967.68,570267.68
256959.68,570275
256954.44,570279.44
256941.68,570291.68
256925,570309.56
256917.76,570317.76
256911.9,570325
256906.52,570331.52
256895.82,570345.8
256885.76,570360.76
256880.62,570369.36
256862.5,570400.7
256862.5,570495.32
256847.68,570502.32
256833.74,570508.76
256825,570512.92
256816.96,570517
256797.78,570527.24
256784.72,570534.76
256775,570540.76
256769.42,570544.44
256761.76,570550
256750,570558.2
256740.36,570565.36
256725,570578.2
256713.24,570588.24
256700,570600.88
256687.46,570612.44
256675,570625.12
256669.96,570630
256659.68,570640.32
256650,570650.56
256637.76,570662.76
256625,570676.44
256613.34,570688.32
256600,570702.92
256589,570714
256575,570728.88
256564.3,570739.32
256550,570753.56
256538.66,570763.68
256521.24,570778.76
256500,570795.52
256493.1,570800
256475,570813.44
256467.54,570817.56
256453.6,570825
256446.24,570828.76
256433.46,570833.44
256425,570835.76
256411.46,570836.44
256400,570836.8
256375,570834.64
256366.88,570833.12
256356.4,570831.36
256345.72,570829.24
256324.54,570824.56
256300,570817.8
256288.66,570813.64
256275,570808.36
256250,570796.48
256242.24,570792.24
256235.9,570789.12
256225,570781.76
256218.24,570775
256209.06,570765.92
256193.62,570750
256185.1,570739.88
256175,570723.88
256166.76,570708.24
256162.6,570700
256158.22,570691.8
256150.76,570675.76
256142.82,570657.2
256140.1,570650
256135.76,570639.24
256130.32,570625
256125,570609.92
256122.46,570602.56
256113.74,570575
256106.26,570550
256100,570526.92
256086.94,570475
256084.62,570465.36
256082.48,570457.52
256080.6,570450
256075,570429.12
256068.62,570406.36
256062.68,570387.68
256056.28,570368.76
256042.08,570332.92
256034.4,570315.64
256025,570296.32
256017.86,570282.12
256014,570275
256009.22,570265.76
255991.44,570233.56
255986.56,570225
255982.6,570217.36
255970.94,570195.92
255959.96,570175
255954.74,570164.47
255946.96,570146.92
255942.09,570135.71
255893.85,570054.76
255867.49,570039.95
255830.59,570049.82
255793.69,570094.26
255733.1,570308.12
255725,570402.8
255722.46,570427.56
255720.44,570445.44
255717.64,570467.64
255716.6,570475
255714.4,570489.44
255712.68,570500
255707.8,570525
255706.38,570531.36
255702.12,570547.88
255700,570555.36
255693.02,570575
255687.6,570587.64
255679.56,570604.56
255675,570612.76
255667.18,570625
255660.12,570635.12
255648.72,570650
255637.54,570662.56
255625,570676
255612.84,570687.88
255598.28,570701.76
255572.66,570725
255550,570744.88
255525,570765.12
255519.3,570769.32
255511.26,570775
255500,570782.64
255488.94,570788.92
255475,570796.44
255467.06,570800
255450,570806.64
255435.9,570810.88
255425,570813.92
255416.04,570816.08
255407.2,570817.8
255395.36,570820.36
255375,570823.88
255367.82,570825
255317.86,570832.12
255308.6,570833.56
255300,570834.76
255286.78,570836.8
255243.14,570843.12
255221.04,570846
255198.48,570848.48
255174.72,570850.24
255150,570851.08
255125.4,570850.36
255101.7,570848.32
255080.18,570844.8
255059.82,570840.2
255050,570837.64
255040.46,570834.56
255031.3,570831.32
255025,570829.2
255004.3,570820.68
254988.36,570813.36
254975,570806.88
254962.2,570800
254954.16,570795.8
254938.08,570786.92
254925,570779.36
254906.54,570768.44
254891.04,570758.92
254860.52,570739.52
254850,570732.48
254830.72,570719.32
254816.16,570708.88
254804.1,570700
254787.64,570687.36
254775,570677.36
254759.9,570665.12
254750,570656.8
254741.68,570650
254725,570635.64
254712.1,570625
254700,570614.68
254675,570594.88
254663.52,570586.48
254650,570576.76
254633.66,570566.32
254625,570560.92
254618.04,570557
254605.34,570550
254594.26,570544.24
254585.22,570539.8
254575,570534.88
254568.24,570531.76
254487.5,570495.52
254487.5,570487.52
254462.5,570462.48
254462.5,570437.52
254462.5,570412.48
254437.5,570387.52
254437.5,570362.48
254437.5,570337.52
254437.5,570312.48
254412.5,570287.52
254412.5,570262.48
254412.5,570237.52
254412.5,570212.48
254412.5,570199.8
254382.66,570207.64
254350,570216.92
254343.4,570218.44
254325,570222.76
254319,570225
254306.32,570231.32
254300,570234.88
254292.34,570242.36
254285.32,570250
254281.62,570256.64
254273.76,570276.24
254272.02,570303
254273.84,570326.12
254275,570332.88
254278.14,570346.88
254279.86,570354.88
254283.34,570366.68
254285.22,570375
254288.98,570389
254291.78,570400
254293.54,570406.48
254298,570427
254300,570437.12
254302.62,570447.36
254303.86,570453.88
254307.04,570467.92
254310.8,570489.2
254312.46,570500
254316.76,570533.24
254317.56,570542.56
254319.06,570555.92
254320.1,570570.12
254321.04,570579
254324.42,570624.44
254327.04,570652
254329.28,570670.68
254330.26,570680.24
254332.14,570692.88
254332.94,570700
254335.32,570714.68
254336.8,570725
254341.34,570750
254343.02,570757
254345.82,570770.8
254350,570787.88
254354.82,570804.8
254358.6,570816.36
254361.06,570825
254366.28,570841.32
254370.62,570854.36
254375,570868
254378.76,570878.76
254383.5,570891.52
254386.3,570900
254389.9,570910.12
254392.06,570917.08
254396.1,570928.88
254400,570941.36
254402.22,570947.8
254404.18,570954.2
254408.36,570966.64
254419.62,571005.36
254435.32,571064.68
254437.84,571075
254440.32,571084.68
254442.1,571092.08
254450.38,571125.36
254463.96,571175
254472.2,571202.8
254475,571211.52
254479.6,571225
254488.68,571250
254491.82,571258.2
254500,571278.92
254506.44,571293.56
254525,571334.68
254532.6,571350
254546.34,571378.64
254550,571386.48
254557.04,571400
254575,571439.36
254580.18,571450
254598.94,571487.52
254590.04,571487.52
254587.64,571500
254588.24,571525
254588.48,571550
254588.42,571575
254587.34,571587.64
254586.18,571600
254583.9,571608.88
254579.76,571620.24
254575,571630.56
254567.12,571642.12
254560,571650
254550,571657.44
254539.18,571664.2
254532.64,571667.36
254522.54,571672.56
254516,571675
254500,571680.36
254492.88,571682.12
254484.34,571684.36
254475,571686.48
254450,571690.8
254432.32,571692.68
254405.16,571694.8
254395.16,571695.2
254379.04,571695.92
254370.94,571695.92
254353.24,571696.76
254346.66,571696.64
254323.04,571698
254308.62,571700
254300,571702.2
254293.62,571706.36
254285.7,571710.68
254275,571728.56
254276.32,571751.32
254282.74,571767.24
254284.5,571775
254291.4,571791.36
254306.28,571825
254312.36,571837.64
254328.78,571875
254335.08,571889.92
254339.16,571900
254348.06,571925
254350,571931.8
254355.66,571950
254357.04,571957.08
254358.62,571966.36
254360.46,571975
254361.06,571988.92
254361.72,572000
254360.04,572010.08
254358.4,572016.64
254354.76,572029.76
254350,572038.36
254343.32,572050
254334.42,572059.44
254325,572067.76
254316.2,572075
254306.44,572081.44
254300,572085.12
254290.68,572090.68
254273.1,572100
254257.62,572107.64
254250,572111.2
254221.18,572125
254207.1,572132.12
254190.68,572140.68
254173.9,572150
254159.26,572159.24
254150,572165.68
254144.3,572169.32
254136.16,572175
254129.96,572180
254125,572184.32
254116.18,572191.2
254105.82,572200
254100,572206.12
254090.04,572215.08
254079.68,572225
254075,572230.48
254064.86,572239.88
254054.4,572250
254050,572255.12
254023.64,572275
254000,572286.32
253975,572287.32
253950,572279.64
253931.62,572268.36
253925,572264
253917.46,572257.56
253909.2,572250
253900,572241.08
253892.36,572232.64
253886.06,572225
253881.18,572218.8
253875,572209.92
253868.2,572200
253859.08,572184.08
253852.76,572172.24
253850,572165.92
253842.18,572150
253836.54,572136.56
253830.08,572119.92
253825,572104.44
253822.22,572097.2
253816.66,572083.36
