x,y
2.577690625000000000e+05,5.945771250000000000e+05
2.576692656250000000e+05,5.945934375000000000e+05
2.575211093750000000e+05,5.946176875000000000e+05
2.574467343750000000e+05,5.946298750000000000e+05
2.574027968750000000e+05,5.946370625000000000e+05
2.573497656250000000e+05,5.946720625000000000e+05
2.573350468750000000e+05,5.947125625000000000e+05
2.573390000000000000e+05,5.947603750000000000e+05
2.573529218750000000e+05,5.947991875000000000e+05
2.574344218750000000e+05,5.948191250000000000e+05
2.575312500000000000e+05,5.948143750000000000e+05
2.575923906250000000e+05,5.948121250000000000e+05
2.577386250000000000e+05,5.948066250000000000e+05
2.578891093750000000e+05,5.948008750000000000e+05
2.579472968750000000e+05,5.950958125000000000e+05
2.580615468750000000e+05,5.951586875000000000e+05
2.580976406250000000e+05,5.951351250000000000e+05
2.581555781250000000e+05,5.951190000000000000e+05
2.581745468750000000e+05,5.951877500000000000e+05
2.582142187500000000e+05,5.951581875000000000e+05
2.582504062500000000e+05,5.953268750000000000e+05
2.582199531250000000e+05,5.952905000000000000e+05
2.580935000000000000e+05,5.953443750000000000e+05
2.579722656250000000e+05,5.953573125000000000e+05
2.578706718750000000e+05,5.953585000000000000e+05
2.578072343750000000e+05,5.954233750000000000e+05
2.577149062500000000e+05,5.955538125000000000e+05
2.575805156250000000e+05,5.957025625000000000e+05
2.575184843750000000e+05,5.957578750000000000e+05
2.570755937500000000e+05,5.961531250000000000e+05
2.569742656250000000e+05,5.962291250000000000e+05
2.565085156250000000e+05,5.965783750000000000e+05
2.563809218750000000e+05,5.967179375000000000e+05
2.562989375000000000e+05,5.967708750000000000e+05
2.562796250000000000e+05,5.967710625000000000e+05
2.559180000000000000e+05,5.967738750000000000e+05
2.558762343750000000e+05,5.967845000000000000e+05
2.558421875000000000e+05,5.968303750000000000e+05
2.557188281250000000e+05,5.971383125000000000e+05
2.557075781250000000e+05,5.971856875000000000e+05
2.556263593750000000e+05,5.975272500000000000e+05
2.555269218750000000e+05,5.978650000000000000e+05
2.555018593750000000e+05,5.980478125000000000e+05
2.555009062500000000e+05,5.981937500000000000e+05
2.555087968750000000e+05,5.982893750000000000e+05
2.554921562500000000e+05,5.983678750000000000e+05
2.554022500000000000e+05,5.985156875000000000e+05
2.553726406250000000e+05,5.985999375000000000e+05
2.553626562500000000e+05,5.987358750000000000e+05
2.553909062500000000e+05,5.991848750000000000e+05
2.553890000000000000e+05,5.992228125000000000e+05
2.553348593750000000e+05,5.992899375000000000e+05
2.552292656250000000e+05,5.994972500000000000e+05
2.551680000000000000e+05,5.996433125000000000e+05
2.551605312500000000e+05,5.997286250000000000e+05
2.551719218750000000e+05,5.998180625000000000e+05
2.551664062500000000e+05,5.998603750000000000e+05
2.551616250000000000e+05,5.998969375000000000e+05
2.550420781250000000e+05,6.001923750000000000e+05
2.549716250000000000e+05,6.003951250000000000e+05
2.549492656250000000e+05,6.007145625000000000e+05
2.550702031250000000e+05,6.013396250000000000e+05
2.550675156250000000e+05,6.013619375000000000e+05
2.550538750000000000e+05,6.014752500000000000e+05
2.550065468750000000e+05,6.015331875000000000e+05
2.549674531250000000e+05,6.016168750000000000e+05
2.549261406250000000e+05,6.016814375000000000e+05
2.548898906250000000e+05,6.017081875000000000e+05
2.548053750000000000e+05,6.017483750000000000e+05
2.547254531250000000e+05,6.017601875000000000e+05
2.547311250000000000e+05,6.018366250000000000e+05
2.548611875000000000e+05,6.020273125000000000e+05
2.548841250000000000e+05,6.020760625000000000e+05
2.548890312500000000e+05,6.021048750000000000e+05
2.548671718750000000e+05,6.021609375000000000e+05
2.548290156250000000e+05,6.022256250000000000e+05
2.544201875000000000e+05,6.028868125000000000e+05
2.543075468750000000e+05,6.030689375000000000e+05
2.542643281250000000e+05,6.031715000000000000e+05
2.542166875000000000e+05,6.032051875000000000e+05
2.541261406250000000e+05,6.032692500000000000e+05
2.539602656250000000e+05,6.034132500000000000e+05
2.539192656250000000e+05,6.034714375000000000e+05
2.539257812500000000e+05,6.042271875000000000e+05
2.539416406250000000e+05,6.048596250000000000e+05
2.539553750000000000e+05,6.050285625000000000e+05
2.539797343750000000e+05,6.051123125000000000e+05
2.540445781250000000e+05,6.052742500000000000e+05
2.543411250000000000e+05,6.062573125000000000e+05
2.543912656250000000e+05,6.063963125000000000e+05
2.544505937500000000e+05,6.064786875000000000e+05
2.544618906250000000e+05,6.065458125000000000e+05
2.544501245644369337e+05,6.067820150805461453e+05
2.544034994555461744e+05,6.069669840483277803e+05
2.543849794468593609e+05,6.070496598115199013e+05
2.543716405161092116e+05,6.070314991288738092e+05
2.542421864110923489e+05,6.071135926610924071e+05
2.541539511649662454e+05,6.071919215483276639e+05
2.540351557055461744e+05,6.073414366288738092e+05
2.541658437500000000e+05,6.074736250000000000e+05
2.540164522538738674e+05,6.073414366288739257e+05
2.537615383278997033e+05,6.075581162887387909e+05
2.532811871733276930e+05,6.079970758382938802e+05
2.531786406250000000e+05,6.080841693705124781e+05
2.531043122822184814e+05,6.081482948060755152e+05
2.529847646449831082e+05,6.082428426610924071e+05
2.523386078505292826e+05,6.085309995644369628e+05
2.516481093750000000e+05,6.088285000000000000e+05
2.516226406250000000e+05,6.087315000000000000e+05
2.514146566855630663e+05,6.078254840483276639e+05
2.513830937500000000e+05,6.077232500000000000e+05
2.514046250000000000e+05,6.076735625000000000e+05
2.515194060322184523e+05,6.076349849194538547e+05
2.526121505340595904e+05,6.073687633382939966e+05
2.525759476268411090e+05,6.071065909188401420e+05
2.520802320688517648e+05,6.072298693535871571e+05
2.519873231712949346e+05,6.071656831443693954e+05
2.513543283427815477e+05,6.073570616288739257e+05
2.511402027983276930e+05,6.072654521449831082e+05
2.507963401566047687e+05,6.073360310322184814e+05
2.503457013827477640e+05,6.074326706772015896e+05
2.501459820882939384e+05,6.074649836127646267e+05
2.501364840483277221e+05,6.075372969838908175e+05
2.501944523627646558e+05,6.077130000000000000e+05
2.507714531250000000e+05,6.075812500000000000e+05
2.508374216572184814e+05,6.078467331772015896e+05
2.503732054117060616e+05,6.079533573060755152e+05
2.501541551610923489e+05,6.080103280161092989e+05
2.496885922255293117e+05,6.081277030161092989e+05
2.497813269272015896e+05,6.084035944033446722e+05
2.509595000000000000e+05,6.081335000000000000e+05
2.510642500000000000e+05,6.081959375000000000e+05
2.511368593750000000e+05,6.083931875000000000e+05
2.511529811481807847e+05,6.085686933954829583e+05
2.499826143021767784e+05,6.088422803526883945e+05
2.500405089835438412e+05,6.091145009084997000e+05
2.502493592073413602e+05,6.090504675370429177e+05
2.503550278653411951e+05,6.089125608488083817e+05
2.511559841572184814e+05,6.087184219838907011e+05
2.511157967661092407e+05,6.089228590483276639e+05
2.510407809233276930e+05,6.090183275805461453e+05
2.507894517094200710e+05,6.091268750000000000e+05
2.508083622725611494e+05,6.091490743984832661e+05
2.497939525805461744e+05,6.095114836127646267e+05
2.496537969838907593e+05,6.094578900805461453e+05
2.487988442944538256e+05,6.086355465483277803e+05
2.487172029072184814e+05,6.085763581772015896e+05
2.485922812500000000e+05,6.085935301610922907e+05
2.484763125000000000e+05,6.086109375000000000e+05
2.482055150805461744e+05,6.087764219838908175e+05
2.475408590483276930e+05,6.091552340483276639e+05
2.472815028311598871e+05,6.092454982577478513e+05
2.457991406250000000e+05,6.097291250000000000e+05
2.455187187500000000e+05,6.097530625000000000e+05
2.451958750000000000e+05,6.097367500000000000e+05
2.447163750000000000e+05,6.096806875000000000e+05
2.419326250000000000e+05,6.092262025805461453e+05
2.407780504131251073e+05,6.088609486604786944e+05
2.406484929221002676e+05,6.088600443705123616e+05
2.399673762305420823e+05,6.087256213083737530e+05
2.387744888869877032e+05,6.083300583981929813e+05
2.377130492979507544e+05,6.078557528712648200e+05
2.369245625000000000e+05,6.073821875000000000e+05
2.365493544528316124e+05,6.071987458981929813e+05
2.363711744529262942e+05,6.070260887775818119e+05
2.362780040038953302e+05,6.068435520233047428e+05
2.359747232619876741e+05,6.067440690628911834e+05
2.356695470267514174e+05,6.065164595210420666e+05
2.344881109394558880e+05,6.061044563683121232e+05
2.343553593750000000e+05,6.062270625000000000e+05
2.341966641197002027e+05,6.061911792963859625e+05
2.342645317745810898e+05,6.060468042963859625e+05
2.341347978478952427e+05,6.059059305269281613e+05
2.317068075396981440e+05,6.052810760359630222e+05
2.313911666625708458e+05,6.052727593172733905e+05
2.314820564235564379e+05,6.055592458981929813e+05
2.283890111130122968e+05,6.052199346287351800e+05
2.275732472316671046e+05,6.050701106605712557e+05
2.269171250965915096e+05,6.048995482730902731e+05
2.261327681242176332e+05,6.048280625000000000e+05
2.243725773046386021e+05,6.045930666018069023e+05
2.234940625000000000e+05,6.045484375000000000e+05
2.231828783577124996e+05,6.045104934371088166e+05
2.230145425108569907e+05,6.043352158778281882e+05
2.224396584229425935e+05,6.042332005315091228e+05
2.222264391788562643e+05,6.042829967185544083e+05
2.218030781250000000e+05,6.041831250000000000e+05
2.210094531250000000e+05,6.038945000000000000e+05
2.183133933005319850e+05,6.026583205362668959e+05
2.180437564650630229e+05,6.024359254455995979e+05
2.179481283323262760e+05,6.021989859365328448e+05
2.172196250000000000e+05,6.018595000000000000e+05
2.166942343750000000e+05,6.014552500000000000e+05
2.161650140634670970e+05,6.011085401813345961e+05
2.159515834857349400e+05,6.014176069183994550e+05
2.156596651813345670e+05,6.018779435272001429e+05
2.155400814766682161e+05,6.020039395090667531e+05
2.154089357195356570e+05,6.021154214274662081e+05
2.132897207590667240e+05,6.033236370544002857e+05
2.130459062500000000e+05,6.034691895090667531e+05
2.127023377227998280e+05,6.035776290181335062e+05
2.124462803549323580e+05,6.036215080362668959e+05
2.121877426301983360e+05,6.036011229909333633e+05
2.119796446431334771e+05,6.035621370544004021e+05
2.116337196450676420e+05,6.034383366088008042e+05
2.111847968750000000e+05,6.032886350453336490e+05
2.100319026794003730e+05,6.028942620544004021e+05
2.099254235762052122e+05,6.031308321547204396e+05
2.098173701608988049e+05,6.030637469229641138e+05
2.098350403905950370e+05,6.028960386101306649e+05
2.094926482137330750e+05,6.027972620544004021e+05
2.093001245524661790e+05,6.027219051360009471e+05
2.091283225453336199e+05,6.027104131722678430e+05
2.090384535725338210e+05,6.027451107176014921e+05
2.090194363860009180e+05,6.028399011178674409e+05
2.089424604948016349e+05,6.028530926360009471e+05
2.088630325926014921e+05,6.028636955362668959e+05
2.088874832610009471e+05,6.029490645090667531e+05
2.089072055816005450e+05,6.030320303549324162e+05
2.090014808044003439e+05,6.030438004455995979e+05
2.091071138406672690e+05,6.031183930816005450e+05
2.090200593769341940e+05,6.031539011178675573e+05
2.089155075887331041e+05,6.031489616088006878e+05
2.087977379455996270e+05,6.031177095997340512e+05
2.086916325887330750e+05,6.030287901813345961e+05
2.085922863821325591e+05,6.030005020090667531e+05
2.084249843750000000e+05,6.030709375000000000e+05
2.084653437500000000e+05,6.031457500000000000e+05
2.083753037972678139e+05,6.031892399546663510e+05
2.082675604909332469e+05,6.032742035725337919e+05
2.080640000000000000e+05,6.033858366088006878e+05
2.078977696431334480e+05,6.034576470997339347e+05
2.076588709818665520e+05,6.034690140634671552e+05
2.074495600433994259e+05,6.034311290181333898e+05
2.069598732098647160e+05,6.031833589274662081e+05
2.049641549073985370e+05,6.021748709818666102e+05
2.045482618257979921e+05,6.022911109365329612e+05
2.036545312500000000e+05,6.023710000000000000e+05
2.021605468750000000e+05,6.025753750000000000e+05
2.019342968750000000e+05,6.025579375000000000e+05
2.018314687500000000e+05,6.024575625000000000e+05
2.017389531250000000e+05,6.023418125000000000e+05
2.016900625000000000e+05,6.023044375000000000e+05
2.016865625000000000e+05,6.023740625000000000e+05
2.017477656250000000e+05,6.024818750000000000e+05
2.018417187500000000e+05,6.025691250000000000e+05
2.018703437500000000e+05,6.026308750000000000e+05
2.019249062500000000e+05,6.026812500000000000e+05
2.019051571450676420e+05,6.027478950906671816e+05
2.019089687500000000e+05,6.028776250000000000e+05
2.014535761159332760e+05,6.022527680816005450e+05
2.012910000000000000e+05,6.024175000000000000e+05
2.011525625000000000e+05,6.024580625000000000e+05
2.010182343750000000e+05,6.024163750000000000e+05
2.009012848205996270e+05,6.023582136178674409e+05
2.005254546865329030e+05,6.025266450906672981e+05
2.003885756683994259e+05,6.025759515634671552e+05
2.002578388367989101e+05,6.025586370544004021e+05
2.000958227642650600e+05,6.025340665181335062e+05
1.987078785705996561e+05,6.022235886178674409e+05
1.983966363782641420e+05,6.021480783536024392e+05
1.979739323678674700e+05,6.020689453173355432e+05
1.976579486593327310e+05,6.020522437538683880e+05
1.974664908497340220e+05,6.020385622810686473e+05
1.972851223244679859e+05,6.020705582629351411e+05
1.970743125000000000e+05,6.020597801360009471e+05
1.968357299093327310e+05,6.020527156269341940e+05
1.966937787933994550e+05,6.020229676360008307e+05
1.965454995524661790e+05,6.019368406269341940e+05
1.962381441955996270e+05,6.018425060272002593e+05
1.950636477661992540e+05,6.014520160725337919e+05
1.941365705968400289e+05,6.012465685949990293e+05
1.940896301321325300e+05,6.012860100453336490e+05
1.938993513387330750e+05,6.014531732176014921e+05
1.937120613860009180e+05,6.011112093808025820e+05
1.930083120524661790e+05,6.009734674170694780e+05
1.924585426379351120e+05,6.007496024624031270e+05
1.919694685310685600e+05,6.006277698717358289e+05
1.914615448756042169e+05,6.004300216618711129e+05
1.911409180854689330e+05,6.004160462085347390e+05
1.907857500000000000e+05,6.003329375000000000e+05
1.904522187500000000e+05,6.002360625000000000e+05
1.902736250000000000e+05,6.002134375000000000e+05
1.900522031250000000e+05,6.002398750000000000e+05
1.897112500000000000e+05,6.002989375000000000e+05
1.894516562500000000e+05,6.003235000000000000e+05
1.892832187500000000e+05,6.003196250000000000e+05
1.890923618316005450e+05,6.003908026735978201e+05
1.887848254494680150e+05,6.004569261023938889e+05
1.885545171962038730e+05,6.005217064573261887e+05
1.882404732253382390e+05,6.006995272125246702e+05
1.880544369142394280e+05,6.008278003542559454e+05
1.878653486825430300e+05,6.010985803239853121e+05
1.876911660957441200e+05,6.010928727333180141e+05
1.880108466360295133e+05,6.005894774010009132e+05
1.882010794676014921e+05,6.002622926282640547e+05
1.880356228556753777e+05,6.002906964500494068e+05
1.878759641490748327e+05,6.002416831651069224e+05
1.877766455800378753e+05,6.001190770670688944e+05
1.875880136951231689e+05,6.000227922838223167e+05
1.874036862694578886e+05,5.999591167963860789e+05
1.872044046092772041e+05,5.998486167963860789e+05
1.869457940829249856e+05,5.996866302584231598e+05
1.867946463540788682e+05,5.995669956651069224e+05
1.865810462458878756e+05,5.995084528455935651e+05
1.863694795672319888e+05,5.997948237274127314e+05
1.846654136332525522e+05,5.987916723233142402e+05
1.846692759176509280e+05,5.985981102334948955e+05
1.845398799603018269e+05,5.984607948622299591e+05
1.842478643353018560e+05,5.984072274400615133e+05
1.839543848824702145e+05,5.984346591975318734e+05
1.836482495898192865e+05,5.981663536706035957e+05
1.833339161706036830e+05,5.979515399400616297e+05
1.824309469341560616e+05,5.975882393353019143e+05
1.819393971497577149e+05,5.973801163862054236e+05
1.820652919146981440e+05,5.971834979490964906e+05
1.816485871489753481e+05,5.970126204880123259e+05
1.813720743952402554e+05,5.968922446676508989e+05
1.812567166990965197e+05,5.967273071676508989e+05
1.809116940628911834e+05,5.965602483592772624e+05
1.806216887305421114e+05,5.964415588083736366e+05
1.804040000000000000e+05,5.962662500000000000e+05
1.800939218750000000e+05,5.961113750000000000e+05
1.799378474416262761e+05,5.961380600389158353e+05
1.797190094722895301e+05,5.960829264251211425e+05
1.795788643734352954e+05,5.963369618531950982e+05
1.785722491796386021e+05,5.957229165807843674e+05
1.770119929125277267e+05,5.948898112694579177e+05
1.770022228518069896e+05,5.947749194520493038e+05
1.764787714056632249e+05,5.945149729280739557e+05
1.763908236511457944e+05,5.943742825568090193e+05
1.758319905658439384e+05,5.941192817364475923e+05
1.755712138278316124e+05,5.940872188262669370e+05
1.753980411324702145e+05,5.939135954669897910e+05
1.751902742769281322e+05,5.938267212873511016e+05
1.748903881639158062e+05,5.936202924011457944e+05
1.745795197268069896e+05,5.935386040807843674e+05
1.742329317574702436e+05,5.933748520298808580e+05
1.738738865231930104e+05,5.932539178113265662e+05
1.732676356646981731e+05,5.930529856436755508e+05
1.720997717014435621e+05,5.925228729490964906e+05
1.716937433608419087e+05,5.921959370898192283e+05
1.710990468750000000e+05,5.917405000000000000e+05
1.708484687500000000e+05,5.916576250000000000e+05
1.708196406250000000e+05,5.916481250000000000e+05
1.706348906250000000e+05,5.916320000000000000e+05
1.705499531250000000e+05,5.915617500000000000e+05
1.703624843750000000e+05,5.915585000000000000e+05
1.702181250000000000e+05,5.915156250000000000e+05
1.698077812500000000e+05,5.913068750000000000e+05
1.692507187500000000e+05,5.909854375000000000e+05
1.690870937500000000e+05,5.909368750000000000e+05
1.689624375000000000e+05,5.909124375000000000e+05
1.688053593750000000e+05,5.907746875000000000e+05
1.683322652148192865e+05,5.904949395509035094e+05
1.677480937500000000e+05,5.900282500000000000e+05
1.669171875000000000e+05,5.891185625000000000e+05
1.665022031250000000e+05,5.886780000000000000e+05
1.661086875000000000e+05,5.875374375000000000e+05
1.660245156250000000e+05,5.875055000000000000e+05
1.657336562500000000e+05,5.872610000000000000e+05
1.655816250000000000e+05,5.871108750000000000e+05
1.652014687500000000e+05,5.867353750000000000e+05
1.648855312500000000e+05,5.864059375000000000e+05
1.647651718750000000e+05,5.862125625000000000e+05
1.646929218750000000e+05,5.860965000000000000e+05
1.643191718750000000e+05,5.857287500000000000e+05
1.642474531250000000e+05,5.856581875000000000e+05
1.640484843750000000e+05,5.855027500000000000e+05
1.638084218750000000e+05,5.853770000000000000e+05
1.635635781250000000e+05,5.852488125000000000e+05
1.634797031250000000e+05,5.851149375000000000e+05
1.631856875000000000e+05,5.849529375000000000e+05
1.629285625000000000e+05,5.848053750000000000e+05
1.626993593750000000e+05,5.846706875000000000e+05
1.626303125000000000e+05,5.846032500000000000e+05
1.622870156250000000e+05,5.843841250000000000e+05
1.621890468750000000e+05,5.843222500000000000e+05
1.619915625000000000e+05,5.841553750000000000e+05
1.618164062500000000e+05,5.840073125000000000e+05
1.617069375000000000e+05,5.839633125000000000e+05
1.615997500000000000e+05,5.839348125000000000e+05
1.614310468750000000e+05,5.838803750000000000e+05
1.613370625000000000e+05,5.838198125000000000e+05
1.613044375000000000e+05,5.837988125000000000e+05
1.612019375000000000e+05,5.836483750000000000e+05
1.611525156250000000e+05,5.835305625000000000e+05
1.610886093750000000e+05,5.834707500000000000e+05
1.610541406250000000e+05,5.834385000000000000e+05
1.609302812500000000e+05,5.833538750000000000e+05
1.608459843750000000e+05,5.832962500000000000e+05
1.606640625000000000e+05,5.831718750000000000e+05
1.605817812500000000e+05,5.830856250000000000e+05
1.605475312500000000e+05,5.829958750000000000e+05
1.605051718750000000e+05,5.828848125000000000e+05
1.603268125000000000e+05,5.826942500000000000e+05
1.601209531250000000e+05,5.824743125000000000e+05
1.600000000000000000e+05,5.823451250000000000e+05
1.599254062500000000e+05,5.822654375000000000e+05
1.598300937500000000e+05,5.821941250000000000e+05
1.593683125000000000e+05,5.818486250000000000e+05
1.593312968750000000e+05,5.818115000000000000e+05
1.591382500000000000e+05,5.816179375000000000e+05
1.590105781250000000e+05,5.814624375000000000e+05
1.588766562500000000e+05,5.812993750000000000e+05
1.587930781250000000e+05,5.811441250000000000e+05
1.586868125000000000e+05,5.809466875000000000e+05
1.583669237125405052e+05,5.803975883374955738e+05
1.583363660125314782e+05,5.803285450374594657e+05
1.580698395625224803e+05,5.795894891749910312e+05
1.577611124375674990e+05,5.789269375000000000e+05
1.575522734875585011e+05,5.782838966500179376e+05
1.573699724250810104e+05,5.777544207500900375e+05
1.573044724250809813e+05,5.775876232625764096e+05
1.567939993874864886e+05,5.773777349875135114e+05
1.567033593750000000e+05,5.772980000000000000e+05
1.566569375000000000e+05,5.772391875000000000e+05
1.566389375000000000e+05,5.771762500000000000e+05
1.566101093750000000e+05,5.768848750000000000e+05
1.564060637250270229e+05,5.765858924625405343e+05
1.562078593750000000e+05,5.765391250000000000e+05
1.561149687500000000e+05,5.765498750000000000e+05
1.560148750000000000e+05,5.765614375000000000e+05
1.560874687500000000e+05,5.763588750000000000e+05
1.561297656250000000e+05,5.762939375000000000e+05
1.562206875000000000e+05,5.762591250000000000e+05
1.563248593750000000e+05,5.762397500000000000e+05
1.563523281250000000e+05,5.762070625000000000e+05
1.564232500000000000e+05,5.760490000000000000e+05
1.565052812500000000e+05,5.759382500000000000e+05
1.565672500000000000e+05,5.758916875000000000e+05
1.567954062500000000e+05,5.757824375000000000e+05
1.568075937500000000e+05,5.756782500000000000e+05
1.568265468750000000e+05,5.755161875000000000e+05
1.568255937500000000e+05,5.753985625000000000e+05
1.568240156250000000e+05,5.752032500000000000e+05
1.568086250000000000e+05,5.751346875000000000e+05
1.567783906250000000e+05,5.750000000000000000e+05
1.566816875000000000e+05,5.746645625000000000e+05
1.566345468750000000e+05,5.743006875000000000e+05
1.566242031250000000e+05,5.741547500000000000e+05
1.565882812500000000e+05,5.736898125000000000e+05
1.565410937500000000e+05,5.731863750000000000e+05
1.564952187500000000e+05,5.725518750000000000e+05
1.564749218750000000e+05,5.722970625000000000e+05
1.564041250000000000e+05,5.715978750000000000e+05
1.563774218750000000e+05,5.715053125000000000e+05
1.562280156250000000e+05,5.709873125000000000e+05
1.561184843750000000e+05,5.705620000000000000e+05
1.559037187500000000e+05,5.701971250000000000e+05
1.556870000000000000e+05,5.699121875000000000e+05
1.555590312500000000e+05,5.697960625000000000e+05
1.554708125000000000e+05,5.697160000000000000e+05
1.552047812500000000e+05,5.695534375000000000e+05
1.550448437500000000e+05,5.694557500000000000e+05
1.549469531250000000e+05,5.693959375000000000e+05
1.546796093750000000e+05,5.692325625000000000e+05
1.544202968750000000e+05,5.690741250000000000e+05
1.543844531250000000e+05,5.690466875000000000e+05
1.543819531250000000e+05,5.690255000000000000e+05
1.543755312500000000e+05,5.689707500000000000e+05
1.544240681777071441e+05,5.689157490125726908e+05
1.546116217178416555e+05,5.687317648844295181e+05
1.546668957359739870e+05,5.686612460502907634e+05
1.546058820858286635e+05,5.683583482664425392e+05
1.546048381731106201e+05,5.682408115125725744e+05
1.545612962352472823e+05,5.679469305149891879e+05
1.544255098012538219e+05,5.676680704724381212e+05
1.541871901424056559e+05,5.674045169323036680e+05
1.531378102608655754e+05,5.663756841726204148e+05
1.524768245229652966e+05,5.657292758191496832e+05
1.523584428578308143e+05,5.656525853568676393e+05
1.522183292862646340e+05,5.655542054197309772e+05
1.519970204891171597e+05,5.654557520478741499e+05
1.517192594535791723e+05,5.653876201358828694e+05
1.516488147217115038e+05,5.655149543592841364e+05
1.516187559245640005e+05,5.656156557562863454e+05
1.515268214915445133e+05,5.656018125410057837e+05
1.514866967161601351e+05,5.657411189415154513e+05
1.514452450628633378e+05,5.657375187611193396e+05
1.515312053467115038e+05,5.653924196532884380e+05
1.514627641438590072e+05,5.652800308293058770e+05
1.513671530408611579e+05,5.653662341281431727e+05
1.513009266520400124e+05,5.656168954355270835e+05
1.512671235188590072e+05,5.656094006731107365e+05
1.512836418203875364e+05,5.653593298475909978e+05
1.512280773117025674e+05,5.652609772031430621e+05
1.509087704453589104e+05,5.651920813654735684e+05
1.507691537814316689e+05,5.656829184468026506e+05
1.507267179465942900e+05,5.656689325958543923e+05
1.508210855307049933e+05,5.653186786131541012e+05
1.507879173585574899e+05,5.652567897161518922e+05
1.506901422924102808e+05,5.651369603125242284e+05
1.490975602369477565e+05,5.647052435547920177e+05
1.488457745966688090e+05,5.645801406759457896e+05
1.485759136468598444e+05,5.643340666673133383e+05
1.454226623956959229e+05,5.616065027080262080e+05
1.429668795971896616e+05,5.594840686710414011e+05
1.427794668183194008e+05,5.595381747519220226e+05
1.424730107292555913e+05,5.592981008334626677e+05
1.425199073086339631e+05,5.591027380352464970e+05
1.400881432313894329e+05,5.570101785434286576e+05
1.325785365613532194e+05,5.505065221863208571e+05
1.323285167585033341e+05,5.504491432291124947e+05
1.322759613765089016e+05,5.504985081911646994e+05
1.322054331249784736e+05,5.504539831250322750e+05
1.322259904923112481e+05,5.503693893711689161e+05
1.322721899710093276e+05,5.502987696336024674e+05
1.322751557418982848e+05,5.502508243223874597e+05
1.321289805832054699e+05,5.501051951562305912e+05
1.319781277317769127e+05,5.499912734254985116e+05
1.319556812429974379e+05,5.499013199354988756e+05
1.319487048187621403e+05,5.498384420181239257e+05
1.319339743726377783e+05,5.498791575213501928e+05
1.318769203127422661e+05,5.498941040628392948e+05
1.317880517514174571e+05,5.499564519715745701e+05
1.317803679930139042e+05,5.498298292898287764e+05
1.316987920384499885e+05,5.497755242666304111e+05
1.315792092114288826e+05,5.498054711775081232e+05
1.316037608077236509e+05,5.497122620808950160e+05
1.315223218893800222e+05,5.496580482825576328e+05
1.312105515794199600e+05,5.500408765074659605e+05
1.311667754149805987e+05,5.499920346417984692e+05
1.310675290862232796e+05,5.500754615980850067e+05
1.312204380686790973e+05,5.502438265637313016e+05
1.309555564135520108e+05,5.504774857955580810e+05
1.310079029655521881e+05,5.505695858891675016e+05
1.310568497028977290e+05,5.506047359464623732e+05
1.311599541055859590e+05,5.505744485370448092e+05
1.313975847099730745e+05,5.503950362489294494e+05
1.313962601626957767e+05,5.503428710922600003e+05
1.314799466422182741e+05,5.503900135629198048e+05
1.312261737458989373e+05,5.505896357738007791e+05
1.310236350873716292e+05,5.506959213405336486e+05
1.309108329433959589e+05,5.505177036582542351e+05
1.308052827721542562e+05,5.505667732755941106e+05
1.307735914196050144e+05,5.504227853616016218e+05
1.307490815082500776e+05,5.501729081343325088e+05
1.304969169800097152e+05,5.499024826812378597e+05
1.303075954437621549e+05,5.498134683731335681e+05
1.298714531250000000e+05,5.497653125000000000e+05
1.297197734375000000e+05,5.497767500000000000e+05
1.296070234375000000e+05,5.498153125000000000e+05
1.294858828125000000e+05,5.498857500000000000e+05
1.293234687500000000e+05,5.499548125000000000e+05
1.291755234375000000e+05,5.499821250000000000e+05
1.289132265625000000e+05,5.499048125000000000e+05
1.283594296875000000e+05,5.496318125000000000e+05
1.280963593750000000e+05,5.495296875000000000e+05
1.276644296875000000e+05,5.495168125000000000e+05
1.275194062500000000e+05,5.494736250000000000e+05
1.270155937500000000e+05,5.493978750000000000e+05
1.268025781250000000e+05,5.492905000000000000e+05
1.264088281250000000e+05,5.489929375000000000e+05
1.262124531250000000e+05,5.488125625000000000e+05
1.261388125000000000e+05,5.486969375000000000e+05
1.261079062500000000e+05,5.486283125000000000e+05
1.261135468750000000e+05,5.484155625000000000e+05
1.261232031250000000e+05,5.483235625000000000e+05
1.260937890625000000e+05,5.482032500000000000e+05
1.259229375000000000e+05,5.478351250000000000e+05
1.258491093750000000e+05,5.477138750000000000e+05
1.252538593750000000e+05,5.469690625000000000e+05
1.250214609375000000e+05,5.466782500000000000e+05
1.249699296875000000e+05,5.466543125000000000e+05
1.248948828125000000e+05,5.466888125000000000e+05
1.248476562500000000e+05,5.467000000000000000e+05
1.248089921875000000e+05,5.466820625000000000e+05
1.247855468750000000e+05,5.466452500000000000e+05
1.247939296875000000e+05,5.466097500000000000e+05
1.248765312500000000e+05,5.465177500000000000e+05
1.248463203125000000e+05,5.464683125000000000e+05
1.247107968750000000e+05,5.463999375000000000e+05
1.243148828125000000e+05,5.462418125000000000e+05
1.236039375000000000e+05,5.459420000000000000e+05
1.234587968750000000e+05,5.458428125000000000e+05
1.231319062500000000e+05,5.455910000000000000e+05
1.229427500000000000e+05,5.455568750000000000e+05
1.228973515625000000e+05,5.455295625000000000e+05
1.228147031250000000e+05,5.454334375000000000e+05
1.226388828125000000e+05,5.453878125000000000e+05
1.222891776969927450e+05,5.451656447853654390e+05
1.214766744005908840e+05,5.448908508360888809e+05
